"","source node","dest node","edge weight"
"689","1011","53","0.000136903368412104"
"690","2030","2018","0.000135393248563661"
"691","2017","11","0.000267855457814581"
"692","2027","49","0.000115156268457395"
"693","2032","50","0.000437886408979368"
"694","1021","1016","0.000359175872015711"
"695","2032","51","0.000433145158498453"
"696","2024","11","0.000120459505702834"
"697","2028","1017","0.000103658805562025"
"698","2028","10","0.000113092232163443"
"699","2025","2006","0.000177754800048982"
"700","1025","1024","9.41350285094455e-05"
"701","2005","1029","0.000128073191214079"
"702","1024","13","0.000159810221155312"
"703","2001","51","0.000374442395149227"
"704","2029","2021","0.000128489772460964"
"705","1021","10","0.000376867821288077"
"706","2018","2008","0.000139007246136082"
"707","1034","1022","0.000160269474554316"
"708","1016","1009","0.000213619007758111"
"709","2021","1025","0.000167265090754921"
"710","1025","1016","0.000184110373600313"
"711","1007","1003","0.000162236090491018"
"712","2011","1011","0.000109032928298827"
"713","1033","1014","0.0003085888185129"
"714","1007","10","0.000221266020239644"
"715","1025","17","0.000192566168217817"
"716","1031","1018","0.000180659783496697"
"717","2014","49","0.000311616567884587"
"718","18","13","0.00120906689822998"
"719","2011","1010","0.000178924008112916"
"720","52","13","0.00111627143266435"
"721","1025","49","0.000199416479176021"
"722","2026","49","0.000469874608049839"
"723","1011","13","0.000219852176180775"
"724","52","10","0.000682382988559324"
"725","1019","12","0.000478123579014191"
"726","2022","11","0.000196506119312511"
"727","2028","2020","0.000134766042956044"
"728","2007","51","0.000242368823223142"
"729","1025","13","0.00024492950618524"
"730","2024","50","0.000171308527500249"
"731","2023","1017","0.000373295447046118"
"732","1025","12","0.00021460027531103"
"733","2013","1021","0.000260987646759753"
"734","1025","51","0.000217338627755346"
"735","1033","1012","0.000335593064546776"
"736","1030","1011","0.00013630940505051"
"737","2005","1010","0.000388778123229075"
"738","2025","2022","0.000140856788723358"
"739","2032","2012","0.000370340650640071"
"740","2012","1014","0.000242180628691044"
"741","1024","1009","0.000144085875664402"
"742","2035","2008","0.000170496416606527"
"743","1029","11","0.000190314691672124"
"744","2011","1013","0.000162567003694401"
"745","2009","51","0.000249653967447537"
"746","2030","2009","0.000161905604221633"
"747","1014","1006","0.000444926898141444"
"748","2017","1024","0.000199556099738538"
"749","2019","2018","0.000519725696151026"
"750","2028","52","0.000198488869608495"
"751","1008","1007","0.000178845829717089"
"752","1033","10","0.000675284992421234"
"753","2017","1022","0.000210199039436024"
"754","1026","1010","0.000607287546195923"
"755","1032","11","0.000803876177817697"
"756","1021","17","0.000601341219821406"
"757","1030","1008","0.000175037131140018"
"758","2014","1032","0.000584785880669843"
"759","1008","12","0.000270925178817929"
"760","26","10","0.0011501657811854"
"761","2002","1023","0.000670548806257779"
"762","2010","51","0.000638687818523161"
"763","1013","17","0.000373219263339503"
"764","1025","1022","0.000177391777308161"
"765","1026","11","0.000706990831880881"
"766","1029","51","0.000262224367355959"
"767","2025","2016","0.000326735997057896"
"768","2016","49","0.000843304679114254"
"769","2029","1025","0.00017991893621178"
"770","1030","1018","0.000292333135949346"
"771","2022","52","0.000385883824605678"
"772","1024","11","0.000281781246147661"
"773","2002","50","0.000821789863907728"
"774","1013","12","0.000412870341023914"
"775","2028","2018","0.000228308138032911"
"776","1010","1005","0.000651449615532483"
"777","2025","11","0.000336114209703802"
"778","1034","1031","0.000439182481594317"
"779","1027","1009","0.000211672102213695"
"780","1029","1021","0.000303764654888907"
"781","2027","2024","0.000171446988097006"
"782","2022","51","0.000350808122515191"
"783","2025","1005","0.00034002701704451"
"784","2029","2024","0.000177544070056622"
"785","1031","1024","0.000225801965506476"
"786","1013","1009","0.000312472273242651"
"787","2029","1005","0.000279702106441392"
"788","2014","26","0.000834761959442248"
"789","1014","13","0.000739937718313254"
"790","2021","53","0.000802622508329114"
"791","1025","1008","0.000251735537080109"
"792","2025","49","0.000404552213912381"
"793","2012","52","0.000697149734806063"
"794","1027","1024","0.000205935211321566"
"795","1010","53","0.000889076898360934"
"796","2010","49","0.00100031386803525"
"797","2013","49","0.000521825744284847"
"798","58","11","0.00141067723369361"
"799","2033","51","0.00112915344977322"
"800","2013","51","0.000514856370808332"
"801","2022","2003","0.000336677658437948"
"802","2027","2008","0.000219382033119794"
"803","2027","2014","0.000302495151953207"
"804","1022","1008","0.000257630828204196"
"805","1009","1003","0.000427409609583385"
"806","2014","11","0.000694751587304009"
"807","2009","2006","0.000556273282608657"
"808","2033","53","0.00131799307338271"
"809","2017","1028","0.000297684045959544"
"810","1026","1023","0.00118650718225439"
"811","2018","51","0.00094017805620805"
"812","2021","1005","0.000930503592078189"
"813","1030","1012","0.000407561426624614"
"814","1035","1006","0.00100471984055815"
"815","2025","10","0.000526871781234028"
"816","2035","2019","0.000886595063431734"
"817","2021","1021","0.00109482496513583"
"818","1035","18","0.00116380466224758"
"819","1030","1029","0.00031432325840555"
"820","2017","49","0.00110840195888789"
"821","2003","51","0.00074673738069607"
"822","2024","52","0.000504398050444815"
"823","1008","1003","0.000449778329686459"
"824","1014","50","0.000892956046860753"
"825","1031","1001","0.000684141151037238"
"826","2030","2012","0.000476428446335052"
"827","1026","1025","0.000638658627630292"
"828","1021","12","0.00126338507633862"
"829","2002","58","0.00263355095808574"
"830","2025","51","0.0005958738292539"
"831","2019","51","0.00145275238438166"
"832","58","49","0.00246463781475656"
"833","1030","12","0.000610123583137586"
"834","2017","1025","0.000599014140908132"
"835","1018","1015","0.000627066256025505"
"836","2029","2027","0.000302976186921206"
"837","2028","2025","0.000328443833894004"
"838","2017","50","0.00129257256741599"
"839","1033","1007","0.00084428918668667"
"840","2028","11","0.000473305017840886"
"841","26","11","0.00234522176523736"
"842","2013","1025","0.000505700073598668"
"843","53","51","0.00151145683974464"
"844","2029","49","0.000558049477075639"
"845","1029","1017","0.000560060673039676"
"846","58","50","0.00266397417337984"
"847","2033","2012","0.00116643972418513"
"848","2030","53","0.000745451970372538"
"849","2013","53","0.000916327124495604"
"850","1033","17","0.00198581458376084"
"851","1022","11","0.000638319336217314"
"852","2016","2010","0.00198756960701353"
"853","1011","12","0.000711912813153138"
"854","1022","10","0.000683328351024395"
"855","26","13","0.0062533302901164"
"856","2013","2009","0.000598001888747765"
"857","1022","1003","0.000569378700683636"
"858","1028","1025","0.000370078171655885"
"859","1025","1002","0.000929174099389234"
"860","1029","13","0.000829731669328016"
"861","1025","10","0.000878343795476449"
"862","26","12","0.00314970959790495"
"863","54","49","0.00320087832561519"
"864","18","10","0.00319381981028534"
"865","2011","51","0.0008538594781574"
"866","2033","2007","0.00123799941248941"
"867","2014","1026","0.00158150697196443"
"868","1032","1012","0.00168418298092292"
"869","2008","2007","0.000619601515472686"
"870","2009","53","0.00100650882411037"
"871","2033","2006","0.0040005878836366"
"872","2031","51","0.000949999069080512"
"873","2023","1028","0.000582604690691546"
"874","1020","12","0.00184664602891111"
"875","1028","1018","0.000561793167798509"
"876","51","49","0.00222089213171204"
"877","2021","51","0.00200107328588571"
"878","2027","50","0.000771717369105817"
"879","2023","1010","0.00195289752393287"
"880","1027","1014","0.000695995760938385"
"881","1029","10","0.00090693134297826"
"882","2013","1005","0.00119564505551175"
"883","2029","2003","0.000691665848144771"
"884","1031","1015","0.00080321746421903"
"885","2026","1014","0.00168552668626513"
"886","2034","2022","0.00124961544965302"
"887","2029","2007","0.000677893507113145"
"888","54","52","0.0070803785417735"
"889","58","52","0.00858774556996392"
"890","1027","11","0.000879457706109407"
"891","1010","10","0.0025119004324354"
"892","2024","49","0.000986818717972988"
"893","2022","49","0.00121844864914546"
"894","2024","2017","0.000937964423812484"
"895","1026","26","0.00592463800367698"
"896","1035","1033","0.00237601518741859"
"897","2033","2030","0.00151216326879723"
"898","1028","1024","0.000589273432007323"
"899","58","51","0.00500674232710747"
"900","2015","51","0.00141393944909204"
"901","1009","1008","0.00102648252560629"
"902","2011","1005","0.00131702837882716"
"903","2024","51","0.00117643557175539"
"904","1013","1005","0.0017388129549188"
"905","2028","50","0.00106141976802417"
"906","2025","2002","0.00155198393024145"
"907","2035","2034","0.0030505402177871"
"908","1023","1002","0.00422698404191568"
"909","1033","12","0.00368681967929195"
"910","1026","1002","0.00522912266438084"
"911","1032","1028","0.00105213037504174"
"912","2020","51","0.00275650155471627"
"913","1024","10","0.00136042448819931"
"914","2008","51","0.00137735343094813"
"915","2030","2024","0.000892902412930258"
"916","1029","1007","0.00103645199573071"
"917","2010","53","0.0038624749863663"
"918","2012","54","0.00296168614602886"
"919","18","12","0.0054193765610663"
"920","2021","1013","0.00209529453825494"
"921","2030","51","0.00177696981184904"
"922","2009","2008","0.00110126944958614"
"923","1008","1001","0.00182710937610314"
"924","1016","1006","0.00601237902311679"
"925","2020","2012","0.00224065234962658"
"926","2011","2005","0.00161844664065934"
"927","1024","12","0.00158733001864454"
"928","1022","12","0.00159213246331349"
"929","2008","2001","0.00173511917568535"
"930","2014","51","0.00318122547178606"
"931","1029","12","0.0018024348928433"
"932","2017","1017","0.0037455813455394"
"933","1028","11","0.0013752518271424"
"934","2025","1010","0.00217976264523424"
"935","2032","2028","0.00175712649146459"
"936","1014","18","0.00466997930252948"
"937","2002","1002","0.00811905025562427"
"938","2016","2006","0.00887204481394457"
"939","1033","18","0.0101258743249444"
"940","1016","1010","0.0057009643112483"
"941","2005","1013","0.00276645552002868"
"942","54","51","0.00785531822556694"
"943","1033","1030","0.00262524880237019"
"944","2033","2015","0.00274026632800589"
"945","2035","2033","0.00470530224246436"
"946","1028","1017","0.00154075869082434"
"947","2023","2002","0.0057997012053163"
"948","2029","51","0.00204787292784372"
"949","2028","1014","0.00167150503577414"
"950","1011","1005","0.00243738205927655"
"951","1033","1015","0.00334204951194763"
"952","2035","54","0.00568741525157324"
"953","2023","2010","0.00578824316412725"
"954","1027","1019","0.00226348886620161"
"955","2031","2015","0.00181902966312354"
"956","2035","2030","0.00242254789855749"
"957","1012","26","0.00555362316875509"
"958","1033","1009","0.00376422963969557"
"959","2013","2005","0.00323748979440625"
"960","2028","49","0.00213939728478087"
"961","1010","17","0.00660231582425263"
"962","2033","2009","0.00355015279467493"
"963","2018","2003","0.00386673271113982"
"964","1035","1014","0.00382171533972132"
"965","1007","17","0.00381208384612854"
"966","1035","1031","0.00296416350291493"
"967","1012","11","0.00443677724667959"
"968","2035","2020","0.00449396848516279"
"969","2012","50","0.00458815338601574"
"970","1033","1006","0.0116457361570799"
"971","2005","1025","0.00317428285192953"
"972","2027","51","0.00261300265726073"
"973","2027","2018","0.00253594420723082"
"974","1016","1013","0.00459317170495468"
"975","1032","1027","0.00310996772730359"
"976","1030","1024","0.00207133306005739"
"977","2034","2030","0.00427320477759482"
"978","2028","2017","0.00248245868866642"
"979","2005","1021","0.0067282728703037"
"980","1027","12","0.00293235359012568"
"981","2028","2014","0.00244199902113561"
"982","2026","1026","0.0100636615497657"
"983","2027","2012","0.00253222903763122"
"984","2016","2013","0.00527780608882402"
"985","2028","2027","0.00181209509436923"
"986","1018","1003","0.00502620238448517"
"987","12","10","0.00914682824823377"
"988","2029","2022","0.00230376391861119"
"989","2026","2002","0.0107177664719068"
"990","1014","12","0.00638351199899828"
"991","2022","2017","0.00403394467434159"
"992","49","10","0.010429911869361"
"993","1023","1010","0.00896811582525065"
"994","1030","1001","0.00461743471668008"
"995","1028","10","0.00280022655630859"
"996","2026","58","0.0173395921075446"
"997","50","11","0.0093907093489779"
"998","1022","1017","0.00368524724149051"
"999","2012","58","0.008540635099662"
"1000","1027","1003","0.0030630996149662"
"1001","1034","1030","0.00519504018307357"
"1002","2028","2024","0.00212551922661508"
"1003","1024","1017","0.00375982748392612"
"1004","2033","54","0.0224234177723135"
"1005","2025","1025","0.00307280467385133"
"1006","2025","2021","0.00457322556847962"
"1007","2035","2031","0.00407285714334765"
"1008","13","10","0.0168114335551104"
"1009","52","49","0.01732428198887"
"1010","2034","2031","0.00590778665372437"
"1011","2030","2001","0.00524057843797921"
"1012","1028","1026","0.00327564546524862"
"1013","1025","1023","0.00507638085625628"
"1014","2025","2023","0.00491654113394668"
"1015","1032","1014","0.010795355863858"
"1016","2032","2027","0.00456272085986899"
"1017","2027","2019","0.00435766956707316"
"1018","1025","1021","0.00553065290983137"
"1019","1021","1011","0.00521038214603293"
"1020","1035","1020","0.00842468099050349"
"1021","2007","2006","0.00805004944476774"
"1022","2028","2003","0.00348181664936054"
"1023","1007","1006","0.00791002163426379"
"1024","1028","12","0.00363235902441305"
"1025","2031","2001","0.00610937247002301"
"1026","13","11","0.017812529813707"
"1027","1028","1014","0.00335742793749778"
"1028","2028","51","0.00437453180936663"
"1029","2029","2011","0.00334909560240951"
"1030","2015","2011","0.00390307175167641"
"1031","1027","1020","0.00474019847039836"
"1032","1035","1022","0.00487036718209968"
"1033","18","17","0.0232775768542825"
"1034","2020","2019","0.0128651738213456"
"1035","1025","1013","0.00492923565968547"
"1036","1029","1011","0.00378019605345796"
"1037","2006","53","0.0212183050922919"
"1038","2035","2022","0.0057156136977367"
"1039","2030","2022","0.00456549508847389"
"1040","1035","1024","0.00533423516566338"
"1041","1028","1027","0.00295041104564588"
"1042","2031","2029","0.00400051987299363"
"1043","1027","1012","0.00472870969838525"
"1044","2013","1013","0.00621198574239148"
"1045","53","49","0.0172274857268939"
"1046","2032","2014","0.014277046843234"
"1047","1029","1005","0.00604270905628256"
"1048","2007","53","0.00908465019548795"
"1049","1019","1012","0.0113896877146242"
"1050","2015","2008","0.00451471030894189"
"1051","51","50","0.0167318412110206"
"1052","1014","11","0.0117359887900332"
"1053","2014","50","0.0124746376536959"
"1054","52","50","0.0258770175738669"
"1055","54","53","0.0279342999547222"
"1056","1029","1022","0.00438161119077845"
"1057","1011","1008","0.0050651527100902"
"1058","1013","1010","0.0100355466743968"
"1059","1030","1022","0.00485568048141429"
"1060","1024","1003","0.00599435825813897"
"1061","2025","2017","0.00780538308956367"
"1062","2035","2018","0.0134249636039457"
"1063","1020","1012","0.0126063398773394"
"1064","2010","1010","0.0209064066714164"
"1065","2014","58","0.0211555805796348"
"1066","2005","1005","0.0165313806219153"
"1067","2026","2014","0.0159660096745452"
"1068","2020","2018","0.016044501853417"
"1069","2031","2008","0.00601933650115533"
"1070","2015","2001","0.0103340350750044"
"1071","1035","1018","0.0134415823450761"
"1072","1031","1008","0.00685258011005482"
"1073","1015","1011","0.00694254153102781"
"1074","1020","1019","0.0223409128031218"
"1075","2029","2005","0.00766124560117299"
"1076","1006","17","0.0321726512216696"
"1077","1028","1003","0.00582692063056266"
"1078","17","10","0.0262636063917486"
"1079","2028","1028","0.00443554770206089"
"1080","2027","2003","0.00734915619759766"
"1081","12","11","0.0234669313667676"
"1082","1035","1034","0.0230255545552706"
"1083","1035","1012","0.0135773965594964"
"1084","1026","1014","0.019989952056177"
"1085","2025","2013","0.008743215699488"
"1086","1011","1009","0.00845435683801574"
"1087","1027","1018","0.00857885159423059"
"1088","2006","54","0.0705080791515278"
"1089","1035","1030","0.0106845022752057"
"1090","2024","2018","0.00961577243694292"
"1091","2031","2030","0.00832761061885228"
"1092","2035","2024","0.00922672235158562"
"1093","2011","2007","0.00911557008529101"
"1094","2021","2011","0.0121627373075316"
"1095","1024","1018","0.0101466846491723"
"1096","2013","2011","0.00939372741945703"
"1097","2025","2005","0.0123643815002682"
"1098","2028","2023","0.00937112169583907"
"1099","1014","26","0.029604954922579"
"1100","1006","18","0.0724354423085755"
"1101","2035","2012","0.0158068750870675"
"1102","2016","53","0.0366522104493615"
"1103","1035","12","0.0230286935854003"
"1104","1025","1005","0.0139423930057764"
"1105","2013","2010","0.018316496607709"
"1106","2029","2025","0.0081183247288935"
"1107","1031","1029","0.00929131852177091"
"1108","2019","2012","0.0224240104346585"
"1109","1016","17","0.039150492808707"
"1110","2029","2008","0.00783849838679646"
"1111","1029","1008","0.00902763210441549"
"1112","13","12","0.0478310020685149"
"1113","2027","2020","0.0114465008944711"
"1114","2028","2026","0.0114529165623175"
"1115","1029","1025","0.00948196793348921"
"1116","2035","51","0.0251442931191079"
"1117","2031","2022","0.0107160921228078"
"1118","52","51","0.0514824874580015"
"1119","1025","1017","0.0166192512472721"
"1120","1021","1005","0.0344459289414423"
"1121","1014","1012","0.0198271970444558"
"1122","2028","2002","0.0132916589260999"
"1123","1028","1023","0.0113124347484633"
"1124","1028","1002","0.0124940426218107"
"1125","1015","1001","0.0227039320198529"
"1126","2011","2008","0.0109799654851352"
"1127","1015","1008","0.0140998250339064"
"1128","1011","1007","0.0144898002517461"
"1129","1012","12","0.0293807702889364"
"1130","11","10","0.0464369583254861"
"1131","2021","2005","0.0382358152712114"
"1132","2023","1023","0.0432100282475368"
"1133","2016","2007","0.0293121035696966"
"1134","1031","1022","0.0143003432123365"
"1135","2014","1014","0.0286938078571998"
"1136","50","49","0.0560885487478464"
"1137","1021","1013","0.0301179132354055"
"1138","1024","1022","0.0130535795778782"
"1139","1013","1011","0.0181353557706547"
"1140","2030","2015","0.0165344868001664"
"1141","2023","2017","0.0471637701457064"
"1142","1031","1030","0.0181977755812706"
"1143","2025","2010","0.0268979757578736"
"1144","1023","1017","0.0488222344284226"
"1145","2024","2003","0.0178055057881485"
"1146","1020","1018","0.0420781881710426"
"1147","2014","2012","0.0302368565770247"
"1148","2021","2013","0.033224265981616"
"1149","2011","2009","0.0189161327802339"
"1150","2012","51","0.0405525515506791"
"1151","1025","1010","0.030182647555159"
"1152","2024","2022","0.0173141931974128"
"1153","1016","1007","0.0437923526044512"
"1154","1013","1007","0.0298446486729149"
"1155","1015","1009","0.030538288249619"
"1156","2013","2007","0.0341798845059209"
"1157","2015","2009","0.0348299821186786"
"1158","1009","1007","0.0447657020041339"
"1159","2009","2007","0.0529800119952977"
"1160","1030","1015","0.0501616378488066"
