Source Node	Dest Node	Inverse Sum of Streamline Lenght	Streamline Count	Average Length	
2035	2008	173.6178	14657	84.5914	
1029	11	175.4146	9042	51.5917	
2011	1013	176.4149	2445	20.1673	
2009	51	186.3616	11593	68.8245	
2030	2009	186.7342	11875	72.2024	
1014	1006	189.3516	967	7.1972	
2017	1024	189.7743	20432	112.3135	
2019	2018	193.5970	1111	6.5746	
2028	52	194.8187	13452	69.6965	
1008	1007	197.2325	12026	63.0652	
1033	10	197.7290	11362	59.3476	
2017	1022	199.5754	19648	98.5920	
1026	1010	200.0130	17481	89.5624	
1032	11	200.0385	7646	38.4701	
1021	17	205.3534	10702	54.3153	
1030	1008	214.2797	15755	81.1008	
2014	1032	217.5779	1713	11.4803	
1008	12	219.3755	16889	77.9541	
26	10	221.1142	1920	9.3134	
2002	1023	221.5118	1643	14.7423	
2010	51	223.1399	16029	72.0899	
1013	17	226.0779	4137	24.4120	
1025	1022	233.6830	2062	10.1721	
1026	11	234.1655	3023	16.1698	
1029	51	239.4711	35278	148.6827	
2025	2016	241.7894	16019	68.4682	
2016	49	245.8320	948	22.6526	
2029	1025	251.0724	6475	68.6834	
1030	1018	259.2680	28596	124.4793	
2022	52	259.3248	18661	72.2225	
1024	11	260.0665	13330	51.8459	
2002	50	260.9531	11587	45.0790	
1013	12	261.2748	27717	106.5073	
2028	2018	261.2761	15837	62.1615	
1010	1005	269.2720	14317	53.8292	
2025	11	269.4165	26399	98.2261	
1034	1031	271.7091	1332	20.0804	
1027	1009	272.5288	38142	140.3039	
1029	1021	275.6747	6571	24.5475	
2027	2024	276.2546	14714	56.4967	
2022	51	277.8786	14313	53.7379	
2025	1005	281.4969	8545	50.0712	
2029	2024	282.1214	20221	73.2219	
1031	1024	284.3342	14874	54.5203	
1013	1009	286.6202	15486	57.3486	
2029	1005	286.9370	12076	124.0050	
2014	26	290.0672	1639	6.2455	
1014	13	294.2741	5055	26.7305	
2021	53	294.7398	21820	75.3582	
1025	1008	305.0508	17543	58.3265	
2025	49	309.7745	21955	71.6758	
2012	52	311.2247	1680	5.4773	
1027	1024	317.8103	22229	73.2028	
1010	53	321.0131	7289	24.3689	
2010	49	322.1114	6641	48.6350	
2013	49	323.6463	5077	69.6682	
58	11	325.2359	2814	9.1530	
2033	51	328.0478	10458	33.5981	
2013	51	333.4113	30040	91.5219	
2022	2003	333.5151	14234	54.9410	
2027	2008	335.6725	39451	118.7251	
2027	2014	346.3795	2370	9.9606	
1022	1008	347.3879	22997	67.0364	
1009	1003	351.4693	39356	112.2620	
2014	11	355.7964	4496	45.4084	
2009	2006	355.8280	3297	42.6221	
2033	53	359.8494	9384	28.5082	
2017	1028	384.5378	2593	8.9560	
1026	1023	386.5614	28226	74.5721	
2018	51	389.9405	11991	35.8345	
2021	1005	390.3466	51091	149.8459	
1030	1012	397.9329	15737	78.5562	
1035	1006	400.1094	621	3.2400	
2025	10	405.4514	44803	110.8670	
2035	2019	407.2545	3925	13.2680	
2021	1021	414.9557	22122	141.6925	
1035	18	416.6572	1342	3.5281	
1030	1029	418.0580	38027	91.1329	
2017	49	422.4150	19484	46.6427	
2003	51	425.9677	17823	42.0098	
2024	52	428.6363	29871	69.7486	
1008	1003	436.7411	39455	91.2841	
1014	50	451.9617	15934	35.7623	
1031	1001	460.0109	3974	21.9206	
2030	2012	463.7454	5078	20.9673	
1026	1025	464.3859	50700	111.4188	
1021	12	465.6417	48279	104.0147	
2002	58	467.2317	19412	41.9505	
2025	51	472.5780	36249	77.1610	
2019	51	478.9557	16602	35.1093	
58	49	479.8960	5015	11.8742	
1030	12	482.6475	20518	52.7397	
2017	1025	486.9121	41312	89.0638	
1018	1015	492.1147	54210	110.7995	
2029	2027	494.6137	54639	111.0938	
2028	2025	500.1324	41796	86.4775	
2017	50	515.3809	18475	36.5119	
1033	1007	516.4982	4647	37.5013	
2028	11	525.4015	49853	100.7865	
26	11	525.9468	1871	6.2665	
2013	1025	531.9824	1419	43.7452	
53	51	535.7278	5114	34.3067	
2029	49	537.8046	37288	70.3265	
1029	1017	539.3187	2050	6.8870	
58	50	565.6544	2443	8.1762	
2033	2012	565.8281	4798	12.9632	
2030	53	567.5255	19140	34.2710	
2013	53	577.3631	17961	51.9362	
1033	17	579.0646	13703	25.1173	
1022	11	588.1567	28258	48.3478	
2016	2010	588.9228	4188	17.2388	
1011	12	589.9410	61156	105.3014	
1022	10	607.7501	35819	59.2113	
26	13	610.3566	4743	17.8136	
2013	2009	611.2291	25936	46.5771	
1022	1003	612.9649	38253	62.7485	
1028	1025	614.1939	56069	93.7357	
1025	1002	630.5842	43491	71.2073	
1029	13	659.6782	57968	89.0050	
1025	10	661.2115	44358	67.5855	
26	12	686.9902	1928	6.7672	
54	49	692.6057	16159	23.6532	
18	10	695.8820	16623	24.3350	
2011	51	705.8230	60460	86.8789	
2033	2007	716.3673	1396	7.0003	
2014	1026	718.6939	6021	35.6495	
1032	1012	720.8331	3054	5.7375	
2008	2007	729.1304	44813	63.4194	
2009	53	733.7273	16658	31.4892	
2033	2006	734.9473	1498	4.1256	
2031	51	741.4537	38951	56.9929	
2023	1028	743.8616	4708	7.5794	
1020	12	746.9559	20310	30.7821	
1028	1018	760.3289	50159	66.3692	
51	49	765.2744	14326	20.0326	
2021	51	769.8491	61186	80.4462	
2027	50	774.5222	25480	34.2982	
2023	1010	781.3636	3124	7.2657	
1027	1014	796.6893	4894	6.8133	
1029	10	806.8882	54242	68.6355	
2013	1005	815.8645	6768	56.4459	
2029	2003	822.7924	68932	84.5258	
1031	1015	828.4341	46536	62.0494	
2026	1014	833.4875	4903	11.4002	
2034	2022	839.3536	3017	4.2989	
2029	2007	867.1667	55587	65.3454	
54	52	875.5610	6381	7.7017	
58	52	875.8890	4449	8.8568	
1027	11	887.5617	27274	31.5081	
1010	10	891.7780	20178	53.8736	
2024	49	930.0938	58181	62.7745	
2022	49	931.8060	56984	61.9963	
2024	2017	943.9697	4654	9.8073	
1026	26	986.9200	11859	21.4203	
1035	1033	1028.6656	8775	23.7018	
2033	2030	1054.5798	2545	4.2652	
1028	1024	1059.3718	19991	42.3600	
58	51	1111.8706	2954	5.4370	
2015	51	1123.0682	82269	80.9300	
1009	1008	1123.1443	54354	51.8223	
2011	1005	1134.5000	80410	137.5683	
2024	51	1141.0007	56197	52.8835	
1013	1005	1156.7977	7926	22.2330	
2028	50	1158.9126	39678	35.5094	
2025	2002	1161.5427	85589	76.1831	
2035	2034	1162.8037	6029	10.8697	
1023	1002	1172.2316	21010	28.5855	
1033	12	1174.8971	36035	31.7284	
1026	1002	1176.8319	23204	33.4723	
1032	1028	1182.2412	2635	4.9674	
2020	51	1208.4667	23390	22.6897	
1024	10	1212.0293	74929	61.9966	
2008	51	1223.9843	93380	77.9386	
2030	2024	1229.3053	5327	5.4011	
1029	1007	1252.6946	67444	55.9162	
2010	53	1281.8599	7082	21.9965	
2012	54	1298.1260	5155	8.4894	
18	12	1320.9766	5078	5.0633	
2021	1013	1347.8488	4671	62.3301	
2030	51	1383.9298	40961	34.5542	
2009	2008	1391.1095	65024	57.5939	
1008	1001	1394.2483	26298	32.5552	
1016	1006	1415.0544	7401	15.9628	
2020	2012	1418.2666	4488	4.3263	
2011	2005	1431.0867	2574	3.6539	
1024	12	1455.2430	74716	52.3862	
1022	12	1457.2209	76485	52.8625	
2008	2001	1487.6746	9856	23.8717	
2014	51	1602.1986	19035	35.1567	
1029	12	1650.2323	127337	80.0547	
2017	1017	1716.2246	58499	74.0000	
1028	11	1737.9336	61931	36.7338	
2025	1010	1743.1621	22153	53.8056	
2032	2028	1755.7020	3634	3.9375	
1014	18	1799.6340	6067	7.6084	
2002	1002	1864.1313	5830	6.4561	
2016	2006	1881.3771	14509	16.1196	
1033	18	1881.6801	17250	11.4457	
1016	1010	1894.3011	7287	12.3520	
2005	1013	1903.6144	4617	5.5396	
54	51	1914.6707	13203	10.4892	
1033	1030	1924.6838	8259	7.7317	
2033	2015	1953.4447	10342	8.7527	
2035	2033	1977.0911	6255	6.4136	
1028	1017	2010.6545	8721	20.2371	
2023	2002	2023.0894	26416	24.2595	
2029	51	2029.6144	155340	78.1331	
2028	1014	2081.9102	146761	71.2922	
1011	1005	2098.8909	7686	9.0537	
1033	1015	2108.9673	27555	28.7568	
2035	54	2123.6819	4535	2.9577	
2023	2010	2146.9558	7701	14.9880	
1027	1019	2159.8201	17302	30.0611	
2031	2015	2187.9646	10339	22.1034	
2035	2030	2200.8186	8265	11.6213	
1012	26	2240.4558	7300	4.7914	
1033	1009	2270.2659	7712	10.3063	
2013	2005	2283.0430	48621	45.5235	
2028	49	2298.2029	130235	57.5845	
1010	17	2335.9888	12054	14.9644	
2033	2009	2361.0762	13283	7.5993	
2018	2003	2371.2676	34189	38.7525	
1035	1014	2417.1230	8427	6.0829	
1007	17	2449.6543	35710	27.5105	
1035	1031	2470.0129	31834	42.5935	
1012	11	2520.3457	45169	19.4977	
2035	2020	2552.8625	11871	13.7251	
2012	50	2554.5295	61387	27.0030	
1033	1006	2632.4688	13268	8.9820	
2005	1025	2647.1641	15918	20.6623	
2027	51	2647.9500	112886	44.0192	
2027	2018	2678.4246	26517	41.8869	
1016	1013	2683.3982	28171	24.9962	
1032	1027	2703.0554	3817	2.2044	
1030	1024	2757.4727	10670	4.6089	
2034	2030	2813.4526	16703	12.1803	
2028	2017	2825.3215	11771	14.1583	
2005	1021	2851.7605	7836	6.2025	
1027	12	2941.3379	130883	44.9621	
2028	2014	3011.6963	9800	5.7640	
2026	1026	3032.7029	9456	4.4288	
2027	2012	3058.7778	24347	22.3193	
2016	2013	3137.7178	19797	17.5710	
2028	2027	3158.5249	29681	35.3101	
1018	1003	3185.1582	47360	28.3158	
12	10	3208.0669	47873	17.4506	
2029	2022	3251.1921	55921	37.6742	
2026	2002	3278.5444	27142	21.4677	
1014	12	3307.9893	31395	31.1968	
2022	2017	3342.6594	23723	9.4337	
49	10	3348.4236	63870	75.5655	
1023	1010	3422.4331	21288	17.7831	
1030	1001	3437.3457	18131	15.6742	
1028	10	3449.0464	196401	57.7002	
2026	58	3479.8918	10946	9.8112	
50	11	3480.9509	48886	16.5607	
1022	1017	3547.6812	16784	6.6794	
2012	58	3558.3625	14456	7.3588	
1027	1003	3566.5222	34342	37.4214	
1034	1030	3588.2451	20493	12.5735	
2028	2024	3612.3813	121805	57.7644	
1024	1017	3625.2039	30808	13.8922	
2033	54	3639.8948	27632	14.1061	
2025	1025	3679.6067	91717	95.4427	
2025	2021	3685.3809	9570	4.7218	
2035	2031	3706.8562	20064	17.3368	
13	10	3870.3752	26471	9.3997	
52	49	3889.2659	22425	7.9789	
2034	2031	3899.4814	9465	7.5753	
2030	2001	3917.6233	29704	15.6718	
1028	1026	3950.5466	9816	4.3736	
1025	1023	3956.5037	31335	33.3002	
2025	2023	4005.1533	50877	36.2263	
1032	1014	4148.6895	19338	6.6045	
2032	2027	4156.5132	14977	7.0616	
2027	2019	4231.8247	33557	33.3674	
1025	1021	4262.0884	12006	5.8933	
1021	1011	4275.8496	14371	5.1512	
1035	1020	4370.3506	15625	8.1217	
2007	2006	4453.6890	29359	14.8338	
2028	2003	4526.6675	32151	28.7033	
1007	1006	4564.4590	25020	12.5516	
1028	12	4567.9434	224911	49.6421	
2031	2001	4577.2603	18130	16.6563	
13	11	4671.1655	20255	7.0312	
1028	1014	4697.6494	22030	7.0072	
2028	51	4818.9458	232518	49.3639	
2029	2011	4842.0186	68446	37.6979	
2015	2011	4874.8115	10887	14.9981	
1027	1020	4886.9570	98110	39.6247	
1035	1022	5014.1694	13065	6.5558	
18	17	5043.6978	26723	13.5946	
2020	2019	5096.5723	15936	10.3868	
1025	1013	5101.2109	15726	5.5938	
1029	1011	5169.9126	60374	34.3303	
2006	53	5254.2686	33899	14.2749	
2035	2022	5268.4707	14374	7.2083	
2030	2022	5473.9492	18406	5.1437	
1035	1024	5499.8579	13722	7.2970	
1028	1027	5558.6821	44839	26.8090	
2031	2029	5599.2104	99170	31.5430	
1027	1012	5619.4756	27740	13.2168	
2013	1013	5628.9116	24990	42.2352	
53	49	5634.8105	82833	27.4736	
2032	2014	5728.5229	34366	9.4452	
1029	1005	5728.5610	23483	9.6374	
2007	53	5837.5088	39459	11.7416	
1019	1012	5843.3945	28359	11.2982	
2015	2008	5918.7432	67269	37.9041	
51	50	6060.3052	18248	4.5169	
1014	11	6153.8745	113309	21.0282	
2014	50	6161.2495	124896	23.7805	
52	50	6265.3477	43235	9.8603	
54	53	6319.9907	25838	14.5084	
1029	1022	6371.8447	34457	10.0278	
1011	1008	6391.2139	24399	15.4501	
1013	1010	6393.8130	19382	7.7406	
1030	1022	6456.7539	19318	5.1220	
1024	1003	6462.3589	33819	25.6775	
2025	2017	6475.4004	25086	9.1105	
2035	2018	7308.6841	20433	11.5437	
1020	1012	7435.2622	20038	4.3781	
2010	1010	7442.4951	56070	10.4086	
2014	58	7484.3115	24350	7.2212	
2005	1005	7676.0513	38005	18.5195	
2026	2014	7699.7329	25503	5.9368	
2020	2018	7720.8696	44737	10.6548	
2031	2008	7808.1987	70246	20.3221	
2015	2001	7885.1182	24445	13.6576	
1035	1018	7885.9907	22718	5.6206	
1031	1008	7895.2681	23124	6.1616	
1015	1011	7921.6860	14566	4.1713	
1020	1019	7945.0762	21710	5.8727	
2029	2005	8034.2886	30608	9.3168	
1006	17	8264.9307	39345	10.8515	
1028	1003	8267.5625	131862	27.2744	
17	10	8500.3623	95379	27.7356	
2028	1028	8804.0801	684659	81.5400	
2027	2003	8906.2295	37356	18.9698	
12	11	8981.9121	32956	12.8014	
1035	1034	8991.4756	19801	5.7971	
1035	1012	9180.6172	49358	13.5191	
1026	1014	9328.8125	32209	6.9834	
2025	2013	9344.0791	25548	5.4627	
1011	1009	9410.6377	36076	14.1778	
1027	1018	9427.2227	109351	33.6699	
2006	54	9654.4141	23903	4.2004	
1035	1030	9672.9736	82335	29.9145	
2024	2018	9737.7910	57066	15.8332	
2031	2030	9887.7969	31840	12.7466	
2035	2024	10145.1289	22188	2.7952	
2011	2007	10161.5850	98617	35.3527	
2021	2011	10209.4375	60139	8.3004	
1024	1018	10274.6729	59943	19.7333	
2013	2011	10354.3867	31863	6.7285	
2025	2005	10518.2812	45206	17.2487	
2028	2023	10525.0391	54694	26.1342	
1014	26	10649.6094	27338	4.9319	
1006	18	10946.5469	24024	3.0134	
2035	2012	11004.1846	44851	10.8829	
2016	53	11046.0684	45703	8.7521	
1035	12	11303.8428	70546	12.1353	
1025	1005	11308.8848	51290	13.7189	
2013	2010	11448.0264	28941	4.6822	
2029	2025	11464.9121	54135	9.2823	
1031	1029	11688.3848	53386	17.8457	
2019	2012	11755.8525	50139	10.0894	
1016	17	11780.8389	34601	7.6125	
2029	2008	11818.8232	168800	39.5140	
1029	1008	12175.4570	203759	45.8437	
13	12	12249.0186	46461	6.2540	
2027	2020	12360.3730	83694	21.2440	
2028	2026	12371.5215	42953	6.4004	
1029	1025	12493.6377	57437	8.8661	
2035	51	12612.3779	92951	13.3474	
2031	2022	12866.2383	84644	24.4602	
52	51	12966.3809	61060	7.3951	
1025	1017	13728.6279	53588	8.0482	
1021	1005	13813.5596	90737	10.2490	
1014	1012	13948.7998	38067	5.7698	
2028	2002	14048.3750	47770	7.2852	
1028	1023	14234.4785	42603	8.7804	
1028	1002	14462.5957	31095	4.0927	
1015	1001	14583.2871	45816	8.5681	
2011	2008	14749.7637	38402	7.1031	
1015	1008	15821.3066	167478	43.9928	
1011	1007	16253.9395	98481	29.7968	
1012	12	16509.2559	145877	15.2185	
11	10	16572.4629	147425	14.8422	
2021	2005	16912.7012	100823	9.9701	
2023	1023	17134.8438	37457	4.3565	
2016	2007	17792.3320	38046	7.6014	
1031	1022	17985.4883	141366	26.6250	
2014	1014	18581.5664	150249	36.5453	
50	49	18780.6816	153927	13.4022	
1021	1013	18817.5312	103670	14.5254	
1024	1022	18998.8789	130425	22.5442	
1013	1011	19675.0273	53979	4.7535	
2030	2015	19860.4941	66402	14.6908	
2023	2017	20280.8477	45213	5.6440	
1031	1030	20627.1387	121426	31.6836	
2025	2010	20725.2832	98872	24.3258	
1023	1017	20736.6875	43215	5.2413	
2024	2003	20803.5273	94101	17.1594	
1020	1018	21052.5762	79171	11.7474	
2014	2012	21111.5664	68536	5.7008	
2021	2013	21939.8926	133373	14.5709	
2011	2009	22721.3867	89965	15.7556	
2012	51	22973.2734	192855	15.8451	
1025	1010	23631.5488	112870	20.9192	
2024	2022	24067.5527	132800	14.3446	
1016	1007	27197.9492	61635	6.4112	
1013	1007	27633.3223	95494	14.2375	
1015	1009	29726.0488	107449	10.7749	
2013	2007	31982.2852	97350	13.5947	
2015	2009	40710.0117	122293	16.4928	
1009	1007	42711.7422	146961	9.3227	
2009	2007	54813.2969	153989	7.6544	
1030	1015	55349.8711	141047	7.5958	

Node	Degree	Surface Area	Strength
0010	0051	 	45924.03125
0011	0049	 	49166.79297
0012	0052	 	74537.60156
0013	0036	 	23335.55859
0017	0043	 	39899.41797
0018	0026	 	22420.98828
0026	0028	 	16505.98047
0049	0050	 	40946.50781
0050	0037	 	47817.79297
0051	0057	 	82566.46875
0052	0039	 	26646.30078
0053	0046	 	39505.00781
0054	0035	 	27003.23047
0058	0020	 	18412.06836
1001	0009	 	19876.63867
1002	0015	 	19432.33594
1003	0019	 	23188.14258
1005	0033	 	45206.08594
1006	0029	 	28584.91406
1007	0043	 	123527.06250
1008	0028	 	46631.35938
1009	0044	 	86786.52344
1010	0039	 	50275.16797
1011	0030	 	72606.55469
1012	0030	 	64699.55859
1013	0037	 	91509.18750
1014	0036	 	80217.10156
1015	0020	 	126930.10938
1016	0020	 	45392.94141
1017	0015	 	46333.62891
1018	0019	 	53565.94141
1019	0010	 	16141.78027
1020	0021	 	46552.64062
1021	0027	 	46155.55859
1022	0026	 	62723.62109
1023	0014	 	61571.94141
1024	0031	 	53195.43359
1025	0047	 	86474.18750
1026	0014	 	20589.11523
1027	0027	 	39362.90234
1028	0039	 	76661.56250
1029	0051	 	60302.50000
1030	0025	 	105898.96094
1031	0016	 	62850.53516
1032	0012	 	9325.28809
1033	0038	 	14932.27344
1034	0009	 	13114.89062
1035	0023	 	68731.84375
2001	0005	 	17995.24219
2002	0015	 	23341.08984
2003	0017	 	38436.08594
2005	0020	 	54713.23047
2006	0022	 	22607.54688
2007	0029	 	127655.35938
2008	0033	 	46044.15234
2009	0034	 	124243.17188
2010	0036	 	44826.47656
2011	0036	 	81891.89844
2012	0031	 	80648.70312
2013	0034	 	99690.67969
2014	0037	 	73544.15625
2015	0021	 	84580.51562
2016	0016	 	35035.74219
2017	0019	 	38080.35938
2018	0015	 	30971.54688
2019	0012	 	22398.78125
2020	0020	 	30570.09180
2021	0031	 	56467.83594
2022	0032	 	57441.71094
2023	0019	 	57952.55469
2024	0028	 	74082.39062
2025	0046	 	76023.52344
2026	0024	 	31213.21094
2027	0025	 	43631.89453
2028	0046	 	77336.44531
2029	0044	 	51272.76562
2030	0037	 	49479.73828
2031	0015	 	51315.57031
2032	0009	 	12045.33496
2033	0020	 	13696.82910
2034	0005	 	8724.78418
2035	0022	 	60707.18359
