Source Node	Dest Node	Inverse Sum of Streamline Lenght	Streamline Count	Average Length	
2031	2024	139.2372	8039	57.9552	
2028	2018	139.9519	6946	50.0126	
1009	1003	143.3008	12990	90.9023	
2019	50	144.7876	4105	28.8153	
2018	11	145.0309	9680	66.8284	
2027	1027	145.2983	12578	86.6988	
1012	17	145.4231	2388	17.3969	
2029	1029	145.4755	9024	141.4915	
2035	52	147.2853	996	8.9265	
2001	51	150.7414	9684	64.9597	
1022	11	151.9608	7080	46.6519	
1023	1014	151.9977	11214	74.8289	
1025	1002	154.1504	8410	57.0758	
2025	52	155.2720	11431	73.9439	
52	10	157.2747	3789	65.8514	
2011	49	158.1858	12910	82.6122	
2025	53	158.4501	10001	65.3507	
2008	52	162.8544	12313	75.9102	
2018	2012	163.0922	2006	12.3820	
2005	1025	165.5327	1439	21.2290	
2010	1025	166.9469	3521	58.2699	
1021	18	167.5530	15879	94.9292	
58	10	167.6460	1963	12.1352	
2015	51	176.6497	6667	47.9023	
1030	1025	177.5776	16561	93.9537	
2013	1010	178.6032	7173	40.6665	
2029	1021	179.3944	26516	148.2101	
53	12	179.8602	28670	159.9177	
2031	51	180.5855	5875	35.0018	
1033	17	180.8270	4898	28.2031	
1030	1013	180.8539	17558	97.3875	
1014	18	182.1277	2926	16.2272	
1008	1007	183.7773	13238	72.7227	
1008	13	188.1927	14758	78.5879	
2009	51	190.8639	5665	30.0169	
1029	13	192.6178	14773	78.4072	
2028	2012	198.4823	4802	25.6733	
2002	50	200.1901	7466	38.9270	
1008	1005	200.2462	7013	35.4690	
2023	1028	201.8974	8964	55.2288	
1014	1002	207.0253	8702	45.0127	
1030	1019	209.2357	2798	13.8738	
2032	2028	210.4742	793	14.5396	
1023	26	212.6269	12490	58.9662	
1030	1018	214.0065	619	9.1864	
1013	10	217.9018	6562	58.6236	
2021	1021	221.5583	25768	117.1236	
1034	1029	231.0299	18877	82.0003	
1029	10	234.3059	14890	64.3775	
17	12	238.4590	2366	18.8488	
50	26	238.7475	3852	16.3373	
2014	1027	241.6456	19315	80.2222	
1015	1003	243.4583	23732	98.1319	
2029	1005	243.7534	18864	146.8403	
1008	12	246.1823	17479	71.1308	
2003	50	247.4032	7169	29.7110	
2035	2026	252.2088	339	2.1888	
1025	13	253.2976	19982	79.2522	
2029	2007	254.0077	20910	87.7115	
1008	1003	255.3380	21205	83.4425	
2031	2015	262.0972	672	10.5472	
1033	1013	265.4048	26554	100.1960	
2027	1018	266.9762	25042	94.0358	
53	51	269.9529	2524	76.3484	
2025	2022	270.0727	840	8.8649	
18	13	270.5724	1390	6.1438	
2005	1021	279.1424	9268	128.4731	
1030	1029	279.9575	25676	93.3329	
1021	10	282.7516	19238	69.4681	
2028	10	285.3983	23220	82.0093	
2013	49	286.5042	12810	48.2329	
1024	12	287.1614	13712	48.4293	
1031	1024	287.7420	14807	53.9986	
1018	1012	288.0795	1851	6.8768	
1035	1006	290.2759	397	3.0807	
1035	1019	290.9885	1769	6.3730	
2017	10	296.2458	25993	88.1567	
2029	49	297.3989	21580	73.2334	
2019	51	300.8805	10257	34.6202	
1002	26	305.0700	14492	48.5043	
1020	12	307.6861	4706	15.8405	
1035	1028	311.3011	15059	48.5639	
2022	52	311.7083	21591	69.5882	
2024	50	316.1490	12354	39.5980	
2028	11	322.6901	18556	58.9383	
1032	1012	323.9915	725	2.5379	
2028	1014	328.1942	22618	69.6503	
1030	1012	334.6597	3266	13.6157	
1026	11	346.5040	3877	13.2622	
2024	52	351.4623	20394	58.4408	
2017	1028	367.8415	21941	83.6374	
1030	1008	373.3865	32829	90.8550	
1021	1007	375.8945	18465	61.8784	
2021	51	377.3231	29850	79.5415	
2005	1029	380.6041	5134	24.0475	
2014	51	386.3973	5720	28.4749	
2024	1024	391.5434	41113	105.3595	
2011	51	393.6152	34320	87.7322	
2030	2008	400.7103	35959	90.7154	
2021	1013	405.1335	11602	86.2648	
2018	2001	408.2722	41325	101.6121	
1028	1025	411.2331	43814	107.5559	
1029	1017	411.4008	1721	6.7616	
2025	2008	423.9325	21835	58.1285	
1014	58	428.5915	3168	8.8098	
1025	12	430.3239	29556	69.1316	
2028	1027	430.6246	34418	80.4928	
2020	1020	430.6270	26293	61.5099	
2029	2021	431.6570	4658	15.6104	
2027	49	435.9446	22208	51.3766	
2007	51	438.2492	13123	30.8373	
2003	49	444.3233	21634	48.9237	
2023	1002	447.9261	3622	21.7553	
1033	1012	448.7443	4185	11.7058	
2008	2003	455.4608	36598	81.0232	
1022	13	463.0836	31312	67.9946	
58	49	482.6218	5125	13.0656	
1016	1010	483.0983	8985	35.6924	
2024	11	488.1364	34894	72.0739	
2008	2007	490.5626	16346	45.4459	
2017	11	497.3502	34444	69.9038	
1032	1014	499.6111	912	2.4798	
2025	10	499.8465	46459	93.5713	
2035	58	504.7453	625	2.4261	
2010	1023	509.7729	2279	6.6407	
2025	1010	512.3006	7660	35.7209	
1019	12	514.3660	18833	37.1136	
2035	2014	527.4216	2436	9.5084	
1024	1001	531.5660	42605	81.7130	
2017	50	545.1133	20875	39.4113	
26	12	546.4047	1821	5.8123	
1025	1022	554.4625	5576	14.3904	
1013	12	555.0972	34435	63.9441	
2012	58	578.5521	1432	5.3676	
1024	1015	583.6948	48673	84.1624	
2023	1010	584.6666	4340	12.5108	
1019	1018	585.3140	3880	7.2071	
58	51	585.5071	2595	8.3609	
1014	50	592.7327	25911	45.1514	
1012	18	594.9819	6073	11.7704	
1006	12	602.2203	7662	16.9770	
2035	1014	604.6528	7618	14.4273	
2003	51	615.1819	20803	35.0132	
1010	1005	634.0961	33264	54.2388	
1027	12	634.1395	23303	37.7013	
2024	51	641.2670	28074	44.5099	
1027	1014	648.8710	4219	16.3058	
2028	1012	659.0994	41089	62.6231	
1028	11	661.7170	19360	30.1539	
1017	11	668.0246	24106	36.8682	
54	49	672.8624	15318	22.9450	
1024	1009	685.7550	57262	84.1869	
2025	51	696.2812	49044	71.5390	
2027	11	697.6746	42228	60.8193	
2017	1024	707.3564	67220	95.5321	
2027	51	722.0294	24361	34.3631	
2010	49	724.7634	7378	22.4326	
2018	50	742.3706	21759	30.0887	
2020	50	743.9788	13790	21.8485	
2025	49	751.9772	41188	55.6129	
2033	51	761.3941	26745	35.8139	
1035	1020	812.3002	2424	4.9073	
2030	2020	814.7803	9412	12.1687	
1030	12	819.6463	19645	27.4484	
1028	1018	853.2929	46668	55.5474	
2035	2033	875.3057	12569	27.8081	
1009	1001	915.2530	9921	12.1599	
2029	51	941.0617	62336	69.0232	
2008	51	943.1243	66681	71.2741	
1021	12	944.2953	64286	70.5853	
1030	1021	954.5670	84141	89.0757	
1035	1033	970.1815	19174	34.9509	
2027	2014	971.4371	5931	7.8689	
1012	1006	978.2326	3947	6.4760	
1007	12	989.3308	31951	33.1488	
1032	1027	991.8083	1686	2.1284	
18	10	996.3164	23119	23.8085	
1018	11	1013.7000	28082	28.7796	
51	49	1018.8055	18099	18.4202	
1010	10	1034.7347	5935	17.3782	
2032	2027	1053.6108	2972	6.0603	
1025	10	1084.0880	61873	58.2703	
2033	2015	1119.9425	6306	9.4916	
26	11	1142.0945	1808	3.3131	
2020	51	1150.5919	21761	20.3492	
1009	1008	1150.6588	49331	46.1929	
2024	49	1154.2126	65126	56.9340	
2013	51	1163.1292	65252	59.2620	
26	13	1180.4072	6219	6.4969	
2016	49	1183.5940	2447	7.4349	
2017	1025	1187.2700	95109	81.8718	
2030	2012	1199.8392	6627	7.4385	
1012	11	1209.0176	26181	26.4866	
2028	51	1215.5214	48405	40.4351	
1015	1007	1227.2384	39922	33.7487	
1025	1021	1229.0428	5321	8.3658	
1032	1028	1243.2542	2604	3.1132	
1033	12	1246.7316	43820	35.9207	
1033	1006	1254.2659	7754	13.2336	
1022	12	1255.5559	67859	55.2608	
1024	1017	1288.9240	5295	7.1165	
1013	17	1298.2029	30794	51.0809	
2015	2007	1306.7070	30519	28.7937	
2018	51	1327.9846	29527	24.7488	
2016	2010	1335.0200	5731	11.9143	
2030	2019	1355.6066	13178	11.4338	
2017	49	1374.9583	68228	50.4132	
2035	2019	1375.6595	5614	5.1892	
1023	1002	1413.2400	11590	19.5698	
1027	11	1439.2905	40392	29.2941	
2025	2021	1476.0022	6946	7.1186	
2034	2024	1482.5270	4961	8.6832	
2013	53	1496.9264	32413	33.5970	
2002	1002	1501.6067	8513	6.9994	
58	50	1525.4490	4263	4.4806	
2007	54	1540.9116	8000	6.8233	
1026	1002	1547.9061	17521	32.8087	
2028	50	1571.6747	38717	25.6853	
1033	1015	1602.5239	4819	8.2496	
2012	54	1618.5519	7259	6.1296	
1028	1014	1623.6095	5543	8.3812	
2016	2006	1638.1361	7721	12.9088	
2022	51	1687.6981	90854	57.0022	
2026	50	1691.6730	9831	7.9778	
1029	12	1692.3197	112952	68.3621	
1028	12	1735.8386	77911	45.2017	
2033	2012	1741.7734	7893	5.7780	
1026	26	1794.7765	12215	11.6853	
2010	53	1796.1630	17734	37.1437	
2035	2020	1817.6382	11613	8.6797	
1033	1030	1825.2537	14065	15.9836	
1018	12	1833.2358	36942	23.4588	
2028	2017	1894.0901	29556	44.7831	
1007	17	2013.0016	20177	15.8009	
1012	26	2063.7488	7075	5.0317	
2028	49	2111.3689	108761	52.2256	
1027	1012	2144.2705	15451	21.0002	
2024	2017	2145.4543	9910	7.2976	
1025	1017	2194.3303	6779	6.3290	
1024	10	2210.4026	120285	54.9444	
2030	51	2211.0879	71915	36.9065	
2017	1017	2243.9084	162636	77.1378	
2031	2029	2246.7583	45105	33.9733	
1031	1001	2272.2263	63251	42.2095	
1014	12	2277.7588	46699	30.6451	
1028	1024	2326.6216	91407	56.0303	
1016	1006	2338.8123	12370	11.5478	
1010	17	2342.1982	7757	13.1252	
2026	58	2389.8708	14999	11.8466	
1022	10	2431.1218	130495	54.3687	
2005	1013	2457.6091	14279	25.3472	
2023	2002	2465.8420	30375	26.9986	
2033	2006	2482.8096	9944	10.2061	
1011	1005	2489.9912	11929	18.6742	
1028	10	2493.4976	141290	56.9287	
2033	2007	2593.9111	7965	4.4708	
2012	50	2614.2390	41116	20.9381	
2026	2002	2615.8379	16555	12.6196	
2027	2003	2635.0854	20211	20.2214	
1028	1017	2656.7029	15030	12.3197	
2022	2017	2658.8955	11764	7.4948	
2027	2012	2664.4258	21114	21.5533	
1033	18	2677.1880	30380	14.1079	
2014	1026	2698.0168	8530	7.1165	
1031	1015	2717.1282	10991	35.8949	
1033	1007	2735.8215	14263	8.4860	
12	10	2775.9585	48203	31.0856	
2035	2031	2795.4771	17605	21.6106	
1020	1012	2805.4033	7904	4.2844	
1034	1024	2819.4924	5372	2.2846	
2025	2023	2831.5679	37397	33.0989	
52	49	2834.7256	28954	12.7505	
49	10	2846.8125	32825	68.0253	
2034	2031	2877.4905	10127	9.0709	
1022	1017	2882.2661	18165	10.1225	
2009	2006	3038.4526	6640	3.8293	
2033	54	3094.7100	14741	7.9393	
2026	1014	3159.5095	11929	7.5234	
1027	1018	3183.2295	14488	16.0222	
2028	2024	3195.5549	69039	45.3116	
1027	1019	3211.8250	13282	18.1018	
52	50	3244.2986	18183	7.8712	
1025	1023	3309.0376	49737	31.3166	
2032	2014	3457.2498	15588	5.8158	
1034	1031	3520.3992	8556	4.5934	
54	51	3526.1899	12405	6.4452	
1018	1003	3561.5574	20461	28.1266	
2033	2030	3612.9473	14061	7.0453	
2025	2017	3614.8931	17647	15.8853	
2027	2018	3719.0559	11337	5.7046	
2028	2027	3726.8477	63249	33.0469	
2025	1025	3759.4568	83069	75.8613	
1035	18	3784.5823	22292	12.9713	
2011	2005	3855.0100	10416	4.8308	
2027	2019	3936.6292	23190	14.2734	
2027	50	3937.7864	111226	29.2259	
12	11	4094.3037	11380	5.0432	
2011	2009	4175.3154	15732	7.7445	
2035	2024	4185.7974	12821	6.2936	
2020	2012	4336.2402	13684	5.7108	
2033	2009	4489.9702	15203	4.9513	
13	11	4494.6934	22220	7.7846	
2007	2006	4503.5059	16531	14.1213	
1033	1009	4536.7432	30774	9.6367	
2023	2010	4537.2622	16904	12.6624	
2028	2003	4592.1772	29753	24.5911	
1028	1003	4623.7827	55500	24.6450	
2031	2001	4762.3579	36766	24.0592	
18	17	4783.0552	11061	6.6262	
13	10	4848.6953	39117	10.9206	
2026	1026	4863.7734	13762	5.0308	
1016	1013	4901.4224	34173	26.9202	
2028	2014	4902.5161	19073	6.7373	
1035	1031	4966.0220	14717	8.6201	
1008	1001	4991.4009	58729	31.9574	
1027	1003	4994.9116	26190	13.4444	
1013	1010	5017.5474	13957	6.4777	
1014	11	5070.4707	102154	22.9872	
50	11	5080.9590	118280	26.9218	
2030	2018	5098.6475	15950	5.0502	
2018	2003	5269.3389	63701	28.9482	
2029	2011	5349.7886	29539	29.4781	
2015	2011	5371.5029	14518	4.9958	
17	10	5394.3721	94545	37.5133	
54	53	5400.6855	20813	8.6561	
2034	2022	5467.0952	14429	3.5725	
51	50	5475.3130	17352	5.4562	
1028	1027	5480.6675	101077	34.5593	
2028	1028	5544.9507	416499	77.2856	
1030	1022	5633.7222	20123	5.5952	
1031	1029	5685.4888	122783	37.3759	
2030	2001	5766.1733	21021	8.3705	
53	49	5996.7266	112813	34.6495	
2016	2013	6024.0874	26701	11.9666	
2014	50	6367.1118	104642	19.5137	
1029	1011	6420.0786	60983	32.0189	
2034	2030	6430.6196	22089	7.3907	
18	12	6542.3652	39158	7.9163	
2030	2022	6704.2637	24381	4.6363	
1013	1005	6715.6216	15506	5.3621	
1029	1022	7038.1338	26107	11.7442	
2025	2013	7143.2661	16472	5.3310	
1029	1005	7275.6704	24137	10.3949	
1023	1010	7403.1567	29405	13.8682	
2029	2005	7778.0430	34265	7.3555	
1027	1020	7858.1128	64862	11.8304	
2035	54	7915.0088	27783	6.3179	
2006	53	7934.8315	28448	6.2292	
1034	1022	7972.3086	18255	3.1557	
2029	2022	8106.3950	34079	17.8643	
2008	2001	8306.2031	64810	32.6639	
1035	1022	8313.5459	17802	6.2740	
1011	1009	8327.1104	23185	11.0180	
2028	2026	8456.1133	33968	9.0810	
2013	2005	8510.5000	24793	5.0851	
2035	2034	8522.6855	21444	10.1591	
2013	1013	8553.8623	53427	30.3858	
1011	1008	8742.2695	44656	16.1692	
2028	2023	8770.0205	41319	16.4570	
1035	1012	8778.8809	38259	6.3514	
2014	58	8804.2324	31611	6.9469	
2005	1005	9064.5693	30254	14.5930	
52	51	9151.1377	37175	6.5014	
2021	2011	9213.8398	49918	11.5308	
2030	2024	9267.1055	39832	7.4826	
1014	26	9397.9258	35241	7.1278	
2026	2014	9426.9717	26290	6.0120	
1030	1001	9452.5205	56569	14.1335	
2010	1010	9517.9834	50915	8.6159	
1021	1011	9659.7549	35105	6.4473	
2031	2030	9902.3262	31066	10.3617	
1020	1019	10199.2031	51462	7.8645	
1015	1011	10252.6396	28969	8.3486	
13	12	10498.1455	38013	6.1593	
1029	1025	10635.5137	63800	22.3192	
2027	2020	10821.5234	54839	8.6611	
1031	1008	10969.6221	32817	6.9044	
2006	54	11125.0420	33719	4.9367	
2031	2022	11386.4541	63390	23.8240	
1007	1006	11493.2842	36270	20.8048	
1030	1024	11544.5273	37435	26.5103	
2020	2018	11589.2461	42933	5.6371	
1006	18	11809.2432	44678	6.0728	
2020	2019	12144.2520	57283	7.9159	
2007	53	12343.1592	70983	9.7735	
2015	2001	12358.7646	46323	6.4449	
1015	1008	12641.8379	66967	20.9449	
1028	1026	12796.2656	47564	11.7453	
1035	1024	12820.0947	29036	5.3736	
1025	1013	12905.2871	33493	4.9067	
2024	2003	13138.0400	98976	19.9141	
1013	1011	13322.8877	32606	5.6830	
50	49	13381.3232	118680	16.5550	
1035	1030	13403.0400	55959	19.6586	
1034	1030	13443.6064	44748	7.8458	
1019	1012	13857.7119	61224	8.0256	
1012	12	14054.4570	163262	20.4436	
2035	2022	14094.3555	29422	3.9537	
11	10	14268.7188	112387	14.6708	
1014	1012	14520.9131	41786	6.1695	
2025	2010	14597.5781	81011	17.7360	
1020	1018	14796.3301	63268	10.6833	
1028	1023	14926.8779	39843	16.0616	
1026	1014	15326.1660	46391	7.9878	
1028	1002	15397.1875	42470	10.0917	
1024	1018	15400.0098	86825	14.6105	
2021	2013	15498.4238	72401	13.5443	
2029	2025	15687.5605	81713	8.3639	
2019	2012	15705.2021	78227	11.4197	
2012	51	16261.8057	166312	15.3952	
1031	1022	16805.4492	60885	15.5841	
2023	1023	16844.1328	41594	5.4519	
2013	2010	17022.3379	42756	4.4525	
1021	1013	17375.9609	106389	12.9120	
1035	1034	17478.6973	39657	7.3587	
2021	2005	17978.8008	82836	9.2940	
1025	1005	18633.8594	47673	6.1659	
1023	1017	18776.1582	42751	6.0660	
2024	2018	19358.5312	110570	19.1790	
1025	1010	19385.4746	66126	17.1921	
1031	1030	19392.5000	55218	11.4616	
1035	1018	19593.7520	40204	4.3648	
1015	1001	19862.2715	77567	7.5021	
2035	2018	20288.6816	47335	4.3457	
1021	1005	20300.4941	101417	9.6910	
2015	2008	20380.7168	94892	18.9901	
2013	2011	20423.0137	54584	10.6505	
2011	2008	20549.4414	68804	12.0568	
2014	2012	20874.0879	61633	5.1899	
1024	1003	20949.9883	132366	24.6834	
1011	1007	21869.9688	127499	18.0718	
1006	17	21926.9395	84728	6.2580	
2016	2007	22263.1465	43651	5.0916	
2035	2012	22382.9453	55485	4.7091	
2028	2002	22396.2852	106607	11.6401	
2031	2008	22556.5781	52579	4.8092	
2023	2017	22622.4902	49958	5.7250	
2035	2030	23382.6133	87700	8.6256	
1029	1008	24112.7500	275880	42.0962	
2016	53	24157.4570	110978	12.2344	
2025	2005	24188.5371	66347	7.6096	
1016	1007	24949.4863	60686	11.3905	
2011	2007	25406.7129	152378	18.1448	
2014	1014	26437.1133	123458	21.4947	
1016	17	26960.0293	94045	9.5889	
2029	2008	30161.6680	295992	38.3633	
2013	2007	30603.5977	129472	18.0984	
2024	2022	31480.5605	152043	12.0757	
1013	1007	31963.0332	124741	29.4563	
2030	2015	37086.4844	107604	7.4830	
1030	1015	37361.4258	128711	7.9909	
2015	2009	40234.8359	188216	9.9494	
1035	12	40715.1836	200518	8.3969	
2035	51	42298.7344	233018	8.6292	
2009	2007	43219.9922	150198	8.8256	
1015	1009	43682.4062	191199	12.1482	
1024	1022	46331.5547	185851	11.3472	
1009	1007	50232.2539	221053	17.4982	

Node	Degree	Surface Area	Strength
0010	0057	 	43591.37891
0011	0042	 	42579.22656
0012	0059	 	96552.39844
0013	0039	 	22636.16602
0017	0039	 	65751.00000
0018	0025	 	31988.97266
0026	0019	 	17077.22266
0049	0059	 	36955.36328
0050	0041	 	49077.47266
0051	0055	 	95539.06250
0052	0039	 	16978.15234
0053	0043	 	60341.28516
0054	0032	 	35163.13672
0058	0023	 	15987.05957
1001	0020	 	38188.34375
1002	0015	 	21002.55859
1003	0018	 	35164.55078
1005	0027	 	65987.62500
1006	0021	 	50814.40234
1007	0039	 	148492.32812
1008	0028	 	64429.73047
1009	0027	 	110117.22656
1010	0038	 	47391.35156
1011	0041	 	81560.04688
1012	0027	 	63575.21094
1013	0038	 	106413.44531
1014	0030	 	81679.64062
1015	0026	 	130487.20312
1016	0037	 	60123.18750
1017	0019	 	31399.88867
1018	0021	 	61726.22656
1019	0015	 	29011.90234
1020	0023	 	37547.42578
1021	0030	 	52448.72656
1022	0025	 	100077.10156
1023	0017	 	63824.16016
1024	0036	 	119488.57812
1025	0047	 	77870.47656
1026	0015	 	39622.53516
1027	0027	 	31608.42383
1028	0038	 	74038.35938
1029	0038	 	65302.41406
1030	0033	 	115785.14062
1031	0012	 	66764.67969
1032	0005	 	3148.67920
1033	0018	 	17814.14453
1034	0019	 	45617.16406
1035	0034	 	132907.43750
2001	0017	 	32210.78125
2002	0020	 	29570.02148
2003	0030	 	27851.14844
2005	0022	 	74858.35156
2006	0022	 	30849.83203
2007	0035	 	145338.90625
2008	0043	 	105256.27344
2009	0014	 	95525.52344
2010	0034	 	50508.96875
2011	0039	 	95279.89062
2012	0025	 	90714.07031
2013	0039	 	117159.55469
2014	0029	 	85400.42969
2015	0024	 	118453.78906
2016	0025	 	56727.14453
2017	0028	 	40617.00781
2018	0022	 	68400.89062
2019	0015	 	35061.94141
2020	0028	 	44188.41406
2021	0024	 	45989.95703
2022	0030	 	82491.29688
2023	0022	 	59682.48047
2024	0037	 	88110.30469
2025	0049	 	77552.78906
2026	0025	 	33118.52734
2027	0025	 	36100.51562
2028	0043	 	71784.97656
2029	0042	 	72492.62500
2030	0026	 	113389.84375
2031	0017	 	57151.45312
2032	0006	 	4728.08594
2033	0015	 	20795.15234
2034	0010	 	24871.31641
2035	0040	 	152430.89062
