Source Node	Dest Node	Inverse Sum of Streamline Lenght	Streamline Count	Average Length	
1033	1013	102.7858	9102	89.4978	
1029	1001	103.5888	7846	76.7309	
2005	1010	104.7725	9204	89.5722	
2015	51	105.0109	3169	40.0841	
2009	2005	107.2722	9909	92.8655	
1035	51	109.2863	17693	162.1847	
2025	1011	109.4157	13801	126.9076	
2018	1027	110.9698	10707	96.9216	
1022	1008	110.9718	7454	67.4219	
1025	49	112.6384	10677	95.4691	
1025	1011	113.0652	4057	39.6613	
2025	52	113.5034	8212	72.5213	
1035	1011	114.1687	10289	90.3309	
1029	1017	116.1385	1013	13.5924	
1009	10	117.2709	8339	73.5703	
1009	12	117.6311	4194	38.5880	
2013	2009	118.7320	8246	76.9379	
1007	10	124.2279	9183	74.5258	
2028	1023	124.8813	2024	16.5955	
2010	1029	126.0826	9028	71.9738	
52	13	127.2066	3353	28.9152	
2025	2016	128.5041	4525	37.6842	
2028	10	133.0472	11942	91.3430	
2014	51	133.4554	2193	36.9310	
2028	2025	133.6489	13302	100.5358	
2027	1032	136.3113	13781	101.1441	
2033	53	139.7137	4865	37.3644	
1015	1013	140.8336	12122	86.1825	
49	13	141.2842	2295	16.9915	
51	12	147.8151	23937	162.3225	
2017	1025	149.0703	10922	74.2858	
2028	1014	149.4492	10878	76.4771	
2025	1010	149.4945	1400	33.1534	
2010	1013	150.2589	5836	39.5676	
2035	2006	151.6967	1161	8.7199	
1022	11	152.4903	7927	52.2198	
58	10	152.6404	3147	20.9625	
2014	11	153.6136	8680	57.8004	
1029	1015	154.3573	11859	77.7512	
2005	1029	154.4064	21616	143.0205	
17	13	163.4398	4593	48.0319	
1013	1009	167.3138	15708	94.9456	
1029	1013	167.8324	5290	32.9130	
1013	12	172.0136	8619	50.6374	
2011	1013	173.9055	2933	26.2456	
1035	1013	175.0016	8754	50.1088	
2035	2029	175.3889	14263	82.7363	
2026	1002	178.5992	1243	7.1586	
1025	11	180.3484	6186	34.8674	
1010	12	180.8645	13925	77.8072	
1025	17	182.5938	7602	45.7988	
2017	1024	183.1855	3909	74.4110	
2028	1027	188.1495	16419	88.1479	
2012	49	190.2145	9455	51.5164	
1022	13	193.6764	12350	64.0313	
2025	1005	196.1349	18799	99.3245	
2010	1005	196.5229	13656	70.8149	
2005	1025	196.5424	3539	93.8741	
1020	11	198.0104	5793	30.0044	
2009	51	198.5846	5825	30.4733	
1011	10	200.9958	18408	91.9316	
2025	49	201.5272	13082	72.2877	
2025	2015	201.8687	15850	79.1625	
2035	2026	203.9239	288	2.9423	
2025	10	204.5497	20965	103.1981	
1032	1019	206.2970	10896	53.0772	
17	11	208.5099	15045	72.4181	
2024	2020	209.4735	14516	77.7592	
1012	18	211.1672	1319	6.5422	
52	10	211.8811	18551	124.7761	
1024	1001	213.7211	18615	87.6727	
2028	52	217.9353	14961	68.8556	
49	11	220.7822	15344	71.2549	
2027	1020	221.8702	19404	87.8934	
58	13	230.0472	5957	26.1898	
2035	2021	232.2017	15586	67.6955	
2022	49	234.8882	15717	67.1661	
1014	58	235.2800	4141	24.1589	
2013	1007	238.5345	11101	47.5375	
2021	1011	239.2980	31532	137.9312	
2023	1010	241.7186	1447	7.4938	
1029	13	244.2624	19684	82.3440	
2021	1010	249.0105	15741	63.8342	
1030	1008	250.5605	1959	58.9528	
2013	1010	256.2169	9702	38.1339	
2014	1032	256.3196	3501	42.8324	
2020	51	260.3133	5508	24.5534	
1017	50	260.4631	19128	73.6324	
2028	2019	262.4147	13369	51.7931	
1028	1001	265.6823	31568	119.5405	
2012	54	269.3694	2643	11.1335	
2002	1023	271.1609	1335	5.6338	
2007	1013	272.8677	16198	61.3044	
2024	1017	273.5134	27398	100.3922	
2014	26	274.3326	3810	14.0104	
1033	10	277.1593	18427	69.9787	
1014	50	277.4550	12022	43.5278	
1029	1024	279.8492	23881	85.9013	
1025	1008	281.9992	16916	60.3427	
1027	12	284.0460	11598	41.2415	
2022	2008	288.5570	17864	63.0274	
1019	1014	298.8868	12409	42.1794	
2029	1005	303.4018	7703	101.4572	
1030	1019	305.6721	2893	10.5909	
2025	53	311.8974	9730	32.2746	
2030	2029	318.1064	27137	86.0668	
1030	1011	319.0454	33669	107.3076	
2035	2011	319.3857	26786	84.3200	
1030	1025	322.3471	26911	85.0033	
2030	2020	330.7078	6272	19.5236	
2030	2025	332.2104	27730	84.1888	
2032	51	332.2593	14830	44.9881	
2010	1023	334.9358	990	3.9844	
1010	51	335.7613	28928	86.4576	
2032	1032	340.0029	2567	22.0956	
1011	12	340.3263	28931	85.4650	
2002	1026	346.0780	1971	6.9147	
1030	1013	347.9998	26219	76.7551	
2034	2029	351.4449	27388	78.5114	
1009	17	353.5252	7469	49.3301	
1015	1007	354.5035	9557	28.9230	
1030	1029	355.9927	32033	91.4923	
1019	11	357.2169	11267	31.8109	
2030	2011	367.1078	35566	97.5109	
2021	2007	367.5142	19627	69.7392	
2027	1028	368.6078	32289	88.1655	
1027	1024	368.8078	25640	71.5118	
1027	11	371.8118	10667	29.5145	
2034	2022	372.8340	2041	6.0529	
2029	52	373.5756	27327	73.6393	
2017	50	375.4356	15065	40.7473	
2013	53	379.8689	4073	16.3474	
51	10	386.1264	56451	147.5316	
1025	1002	389.3686	28594	74.8047	
1025	1022	391.3951	4354	20.5325	
2031	51	394.7204	16594	45.7231	
2011	1029	402.8068	32618	127.5686	
2029	2015	416.9297	33783	81.5460	
2025	2002	420.8032	26345	63.5629	
2009	2008	425.7921	17025	48.9266	
2030	2009	428.9244	9506	76.1047	
1025	10	431.5529	24509	58.2795	
50	26	433.8175	7571	17.7856	
2010	1025	435.7380	13221	40.9357	
2024	1028	443.1391	44406	100.7275	
26	10	446.7055	4214	10.1702	
2028	2020	455.8776	17041	41.1062	
2022	52	465.7030	33956	73.1266	
1028	11	469.9084	16718	36.7831	
1029	1021	470.7960	10615	26.0282	
1010	1002	474.8449	30006	63.9986	
2023	1002	482.3876	1812	6.1054	
1035	13	485.0880	7842	16.9192	
2021	2009	491.5090	44161	92.1525	
18	13	492.5891	3240	9.1006	
2029	1025	504.1494	9795	43.2771	
2023	1025	505.2961	9726	42.9304	
2005	1011	510.7339	20893	114.9712	
1033	17	512.2762	17534	36.7710	
1029	10	520.5989	34046	66.6262	
1025	12	522.8720	31437	62.5132	
1028	1020	524.3284	24077	49.3023	
1024	11	534.6914	25671	48.3239	
1018	12	551.3560	9695	19.4934	
1026	50	583.9237	13723	34.2566	
2032	2012	586.0096	3424	12.4965	
2025	2022	586.9131	6904	13.0539	
2021	1013	597.7706	2463	44.7095	
2027	1027	600.5774	54084	90.4496	
1030	1018	601.5013	3841	8.2704	
2017	1023	606.7517	3779	14.8977	
2035	1014	607.9152	9091	19.8368	
1026	11	618.4957	6173	12.6113	
26	13	621.8234	1826	5.2302	
26	11	622.2590	5581	54.2358	
2025	51	622.5670	44972	76.3476	
2033	51	622.6720	18530	29.9961	
2035	52	640.7908	8559	19.2727	
2025	1029	641.8209	68306	113.6517	
2002	1028	642.8724	7024	27.6008	
1020	12	663.7995	14962	25.3653	
2009	53	664.6645	6313	23.9655	
2018	2003	667.4144	9920	42.6604	
1027	1014	677.5292	4767	15.0725	
1033	12	686.8342	18942	27.7903	
1028	50	687.2015	45489	66.8584	
2023	1017	688.0961	19679	37.9610	
2024	50	707.2137	27122	39.1014	
1014	18	713.1022	3736	5.5285	
58	51	720.1957	1805	7.7482	
53	51	728.6047	10540	16.2258	
1028	13	737.4762	47366	64.3682	
2019	50	747.4888	22782	30.8710	
2024	52	750.3217	52125	69.8496	
1030	12	752.8724	21035	34.1810	
1017	11	756.2057	31530	42.5682	
2026	50	758.8832	5553	9.6694	
2019	51	766.3536	24244	32.1428	
1034	1022	768.4202	2041	3.0789	
2012	2006	769.6194	4572	8.0803	
2030	2021	770.1140	69954	91.9962	
1024	1008	781.3271	62966	80.9878	
2013	1021	783.0632	8210	30.0184	
1016	1009	786.6895	7107	10.4501	
2012	58	786.8123	3114	11.1871	
2030	2019	790.2584	9232	12.8900	
2032	50	794.1113	30510	38.5992	
1034	1024	850.2929	4011	5.2600	
2029	2017	874.8724	5588	9.3283	
1013	1005	879.2737	5532	20.1739	
1022	10	879.4033	55391	63.3707	
2013	2005	898.1194	11411	38.5519	
54	49	902.4221	16300	18.2358	
2030	2018	906.9734	13829	16.0117	
2033	2015	929.6236	6216	15.7585	
2029	51	940.7225	63573	69.5502	
1014	13	941.2597	2676	12.1142	
1015	1011	950.6689	7039	57.0057	
54	51	951.9147	2348	4.5011	
1009	1008	956.1524	22413	32.1964	
2030	51	960.6825	25168	29.4184	
1032	1012	976.3280	3306	17.5490	
2025	2021	987.8288	1669	6.4340	
2029	1029	1015.8435	38441	119.8517	
1035	18	1035.8867	2883	4.4381	
2007	54	1055.9772	7271	8.9252	
1007	18	1068.1073	4916	6.2779	
2016	2010	1084.0419	5519	12.6943	
2010	53	1092.1389	5857	10.6835	
54	52	1109.9684	6470	9.8083	
2023	1028	1116.1117	11610	21.5980	
18	10	1126.2772	29401	33.5992	
1013	17	1144.6042	6196	18.3761	
2017	49	1181.9791	64136	55.4598	
2034	2031	1204.5316	9321	21.6263	
58	49	1211.9647	15392	23.1190	
1031	1001	1215.6632	43990	48.7002	
1010	10	1250.7787	13306	33.8796	
1033	1015	1266.9187	13504	23.1095	
2030	2012	1292.3491	11554	12.4298	
1016	1010	1298.7040	15766	25.8500	
2035	2034	1307.0773	8333	11.7691	
1035	1014	1325.2197	11780	13.5175	
1023	1002	1375.5996	15873	28.2555	
2026	1014	1380.9583	8687	12.6410	
1018	1003	1406.5597	12061	33.2100	
2005	1021	1428.0264	10375	59.1706	
2033	2006	1450.4703	3250	7.0626	
1035	1019	1472.7198	5544	5.4526	
1035	1031	1477.6882	7495	10.9878	
1029	12	1480.3663	105177	71.8887	
2031	2015	1500.1237	15561	51.6493	
2030	2024	1501.2557	10481	7.9157	
1025	1021	1505.0347	9556	9.9870	
58	52	1506.7900	5810	11.3300	
2027	50	1513.4940	49249	32.9237	
58	50	1549.5267	4167	5.6822	
1012	26	1648.4222	4338	2.8372	
2011	1011	1655.1039	43818	93.7336	
1022	12	1655.8357	87233	53.7954	
2024	51	1660.9478	54220	40.6238	
2028	2018	1663.5598	98242	59.6393	
1033	1006	1671.8285	3060	3.5935	
2021	51	1683.4922	118214	71.3528	
2033	2007	1708.0408	7373	6.9727	
1024	13	1710.0902	105403	61.7776	
1033	1009	1724.1985	7672	6.9807	
2024	2008	1730.5034	146964	85.7079	
1027	1018	1736.0574	10175	37.4547	
18	12	1752.1882	6474	6.1796	
2027	2012	1801.5093	6391	12.6303	
1026	1002	1846.4702	14682	19.2388	
2012	50	1853.3734	37035	22.9012	
2035	2031	1869.9771	8109	15.0509	
2027	51	1912.2030	72172	38.1693	
2035	58	1917.1351	3393	6.0450	
1034	1031	1927.4607	4481	5.9697	
26	12	1950.4580	8759	79.2064	
2024	49	1964.8571	112243	57.4071	
2010	49	1976.7223	10367	12.9707	
1016	1006	1978.3636	11063	11.1186	
1030	1022	1978.4973	8733	5.5552	
2005	1013	1984.5930	8822	25.3281	
1033	1030	2026.0319	7012	10.9407	
2022	51	2033.8137	109677	55.5377	
51	49	2070.1702	39432	25.7909	
2024	2017	2144.7451	7196	8.6196	
2016	2006	2165.4014	10535	7.0490	
2035	2033	2173.1650	11101	9.3413	
2035	2014	2197.7095	11016	11.4536	
1028	1018	2209.4998	130672	59.6530	
2032	2027	2224.5828	6457	5.3981	
2011	1005	2246.8711	18329	41.0751	
2028	50	2263.3779	68971	33.8507	
1024	12	2300.3374	109711	48.7816	
1032	1028	2423.3486	7638	6.7296	
2016	2013	2468.0220	20518	23.3135	
2033	54	2505.9487	18447	11.9538	
1023	1010	2526.0833	36750	32.0349	
1010	17	2561.3862	12807	12.8532	
2031	2001	2562.7119	14102	31.4057	
2023	2010	2625.9609	25387	28.0723	
1011	1009	2668.1223	25998	48.5794	
1035	1033	2685.5571	17160	10.9327	
2025	2013	2735.4507	6217	7.8245	
1035	1022	2768.6025	13956	17.1373	
2023	2002	2795.3525	24144	18.6393	
1033	1007	2807.7102	8407	7.9465	
12	10	2808.4775	39932	15.4640	
1008	1001	2816.2310	49667	34.8500	
2027	2018	2858.1946	15783	20.1569	
2026	58	2875.6653	11601	9.0240	
2025	2017	2922.9539	11382	11.7943	
2025	2023	2944.1934	54432	33.6501	
1028	1014	2957.8926	14630	6.7501	
2031	2029	2959.8564	66135	31.6367	
2017	1028	3023.9404	105336	75.9089	
2005	1005	3025.8108	12263	39.3658	
1011	1005	3063.4390	10924	9.6993	
2022	2017	3066.1504	11058	5.6905	
1035	1020	3110.5325	6225	3.6454	
2027	2024	3129.1963	70549	43.9420	
2033	2012	3225.8792	13366	5.5526	
1030	1012	3264.7700	14677	5.5378	
52	50	3292.3926	11237	5.5678	
1032	1027	3297.9084	17237	35.0760	
2025	1025	3391.0706	38265	70.6521	
2034	2030	3414.4824	10811	7.9145	
2028	51	3559.3555	165280	48.7012	
2035	2022	3580.3713	15629	10.9413	
2020	2012	3625.5188	10827	6.6184	
2035	2030	3750.9624	15356	9.2954	
1024	10	3758.5588	217106	57.8956	
1012	11	3760.5674	38732	14.0666	
2028	2014	3774.6934	19341	9.8995	
2030	2001	3781.9775	16271	15.0123	
1028	1017	3813.4570	20947	12.9736	
2033	2030	3884.3127	12734	7.1281	
2029	2005	3928.4907	20250	12.4292	
2033	2009	3966.4065	16008	6.2696	
50	11	4014.7654	121640	38.3120	
1020	1012	4026.3396	13068	4.8097	
2035	54	4082.9468	18754	6.7963	
2014	1026	4218.6831	24451	25.6199	
2011	2009	4228.7007	84745	76.1125	
17	10	4230.5864	59461	43.6166	
1028	10	4256.6958	244468	58.2592	
1027	1003	4417.9370	47252	37.9533	
2026	2002	4427.8398	26570	16.8263	
49	10	4465.7036	80149	62.8121	
2028	49	4476.8906	263850	59.6198	
1030	1024	4497.5098	13778	4.8200	
1026	26	4613.7510	16803	5.8840	
1029	1005	4614.3384	18640	8.8235	
2031	2030	4635.0923	40520	22.8070	
1027	1019	4685.0269	39504	35.3538	
52	49	4692.5132	32447	9.7667	
1028	12	4714.0938	217059	47.0050	
1015	1008	4722.3389	25742	23.3926	
1027	1012	4723.4380	30313	20.4032	
1020	1018	4738.6362	13806	8.8509	
2008	2001	4739.3101	38259	24.2644	
53	49	4755.8486	49004	29.6738	
1022	1017	4804.5459	16493	5.4716	
1029	1011	4863.6265	14096	15.8454	
2027	2003	4873.4639	50136	35.4513	
51	50	4982.7402	13976	9.9658	
13	11	5169.4487	22937	5.5396	
2035	2020	5209.4453	12544	4.9244	
1024	1017	5216.5532	24540	7.4557	
1028	1026	5268.5068	19774	7.1940	
2029	2011	5275.9873	18080	9.5046	
1014	12	5321.9692	37895	21.5526	
1035	1034	5421.9141	12169	3.5255	
1025	1023	5476.0474	40369	26.3114	
1030	1001	5506.7690	16113	8.1090	
12	11	5569.7539	14675	5.5228	
2011	2005	5788.1914	20475	8.0299	
1033	18	5799.2163	22399	5.6946	
2017	1017	5799.7388	142329	83.1073	
2024	2018	5809.3550	43157	20.1731	
2028	2023	5926.1709	24511	23.7583	
2032	2028	6019.5762	22726	9.0200	
2029	2022	6094.5479	45501	16.0379	
2007	2006	6117.0781	24874	10.2065	
1016	1013	6185.0493	28281	11.1203	
1029	1022	6216.4492	92720	35.8855	
1006	18	6239.8135	17417	5.2192	
2026	1026	6262.6611	15269	5.7292	
2014	50	6314.0615	110543	20.8618	
1007	1006	6449.3120	25037	8.3417	
2002	1002	6521.9590	37128	7.0570	
1025	1005	6562.5073	17074	5.9100	
1031	1030	6584.4897	39602	29.4120	
1035	1024	6602.4614	17338	10.4865	
2030	2022	6633.2734	49149	8.4750	
13	10	6926.5127	45711	10.3033	
2021	2011	6951.5811	37302	12.8752	
1025	1017	6960.6406	18095	6.5085	
1031	1029	7035.4697	39361	36.7165	
2006	53	7086.7949	19888	4.4491	
1031	1008	7119.2251	34529	24.6825	
2020	2019	7165.4316	23277	5.0960	
1035	1030	7269.7222	33722	9.6765	
1007	17	7274.3184	33168	10.7596	
1021	1011	7365.9253	47805	16.6743	
2013	2011	7405.6172	27381	6.3866	
2013	1013	7513.9609	42294	28.7621	
1024	1003	7593.4883	52688	34.2668	
2027	2019	7741.1792	35883	14.7376	
54	53	7749.9399	28392	6.5827	
2032	2014	7781.5098	36017	7.5738	
2024	2003	7861.4590	113658	34.6640	
1011	1008	7937.3496	19716	8.1900	
1032	1014	8022.2261	25933	5.2924	
1025	1013	8030.1279	24822	5.2071	
2014	58	8043.0391	32706	8.3501	
1012	12	8249.6582	54742	11.1283	
2015	2008	8326.9209	105145	49.4493	
2025	2005	8355.0547	36199	13.6120	
2013	2010	8379.0117	30691	5.8726	
1035	1012	8479.6992	33019	9.1156	
2035	2024	8534.0684	25398	6.0812	
1020	1019	8664.0596	38716	7.3777	
2020	2018	8701.8516	21629	5.5460	
2012	51	8766.5244	73223	16.2635	
18	17	8908.6807	46996	9.3925	
2006	54	8993.1357	27469	4.4993	
1024	1018	8997.3613	38387	25.7473	
2026	2014	9122.1436	31133	6.8167	
1019	1012	9368.2227	30683	6.3663	
1014	11	9418.0371	159635	20.0695	
13	12	9507.2646	31731	5.5167	
1029	1025	9588.2793	47083	13.0726	
1028	1024	9668.1387	296275	52.0610	
2028	2017	9671.0781	32472	11.4581	
1016	17	10004.0195	38217	7.4253	
2035	2012	10421.5723	33770	6.4074	
2035	2018	10535.7266	19678	3.5997	
1006	17	10653.9980	27447	5.6401	
2028	2003	10668.3311	116235	27.6524	
2015	2011	10930.5273	34458	28.2965	
1028	1003	10937.3262	280050	37.9278	
2015	2001	10982.9453	41340	8.8101	
52	51	11050.8359	43834	6.3521	
1029	1008	11206.8701	214959	42.8487	
2028	2027	11281.3682	112066	33.1945	
2028	1028	11374.2285	605466	78.9148	
1028	1027	11464.0850	152367	39.6484	
2021	2005	11705.9326	80340	13.7324	
2019	2012	11735.9111	52002	10.6526	
1014	26	11768.7334	35551	4.7615	
1035	1018	11914.6709	30883	5.3680	
2010	1010	11922.7656	57902	7.3071	
1033	1012	11934.7227	53030	5.3288	
1026	1014	12190.6436	29973	5.4757	
2028	2026	12271.6250	36399	7.8886	
2031	2022	12747.3428	66924	13.6436	
1031	1022	13225.9424	64819	15.4542	
2029	2008	13231.4561	150799	33.8323	
1015	1001	13369.6602	31797	4.7044	
2028	2024	13565.8691	187518	47.5257	
2027	2020	13834.6387	59631	12.7137	
1011	1007	13895.5918	158950	36.3059	
2031	2008	13919.9766	34990	5.8653	
1023	1017	14033.3311	34932	8.8736	
11	10	14044.8564	102189	11.5140	
1025	1010	14109.1162	65795	20.4339	
2025	2010	14140.1650	84957	20.3632	
50	49	14536.0400	100040	13.0545	
2023	2017	14552.8428	70095	18.6041	
1034	1030	14822.2266	46732	6.9310	
2029	2025	14860.5088	70840	12.1996	
1021	1005	14986.0908	93636	12.6015	
1027	1020	15026.6953	45357	9.1328	
1013	1010	15318.0771	57239	10.9773	
2016	53	15330.7773	59499	6.4907	
1013	1011	15623.8838	42914	11.5523	
1028	1023	15715.2568	47954	9.3014	
1028	1002	16486.5879	34875	4.4964	
2016	2007	17840.4062	42619	5.4285	
2014	2012	17881.2227	66580	6.6103	
2007	53	18217.4688	76019	12.3348	
1021	1013	18954.4199	91521	9.7651	
1016	1007	18960.8262	55970	7.1185	
2021	2013	19923.0137	92041	10.5037	
2028	2002	20107.3867	59555	8.0716	
2023	1023	20760.3359	65211	5.6004	
2014	1014	22316.3223	184550	32.2675	
2011	2007	23967.0098	142650	26.5563	
1013	1007	24698.0039	117151	15.1953	
2011	2008	24988.6055	79353	8.6838	
1014	1012	25751.4707	80933	9.5988	
1035	12	26798.4590	108225	6.7100	
2024	2022	28992.7559	197102	21.8833	
1024	1022	30819.0469	204963	25.1052	
2035	51	33542.2344	164634	8.7825	
2013	2007	34985.0430	138045	15.1115	
1015	1009	37333.9961	130534	8.6412	
2015	2009	41141.9922	128595	10.5679	
1030	1015	43668.2891	126885	5.9013	
2009	2007	50294.8203	151159	6.2579	
1009	1007	61168.3320	195207	7.8575	
2030	2015	67097.8203	203682	6.3382	

Node	Degree	Surface Area	Strength
0010	0065	 	47810.05469
0011	0047	 	47264.45312
0012	0059	 	77125.67188
0013	0042	 	27887.70703
0017	0035	 	46518.38672
0018	0019	 	27353.96094
0026	0030	 	22550.24219
0049	0056	 	44053.55469
0050	0057	 	46650.98438
0051	0063	 	80551.88281
0052	0043	 	24808.90625
0053	0033	 	56749.72656
0054	0028	 	27807.09180
0058	0028	 	19360.85938
1001	0022	 	23746.36719
1002	0015	 	27799.82812
1003	0019	 	24593.53711
1005	0020	 	36095.86328
1006	0018	 	27098.41602
1007	0039	 	137400.39062
1008	0016	 	36268.68750
1009	0040	 	105617.71094
1010	0041	 	51511.75391
1011	0038	 	60126.30859
1012	0028	 	82619.80469
1013	0040	 	102953.54688
1014	0041	 	104662.25000
1015	0041	 	102412.12500
1016	0026	 	39287.30469
1017	0019	 	42868.75781
1018	0020	 	32593.50586
1019	0023	 	25683.47852
1020	0031	 	37621.46484
1021	0024	 	45790.02734
1022	0020	 	64030.42578
1023	0016	 	61346.82422
1024	0025	 	84584.60156
1025	0051	 	60858.83984
1026	0038	 	36343.74609
1027	0030	 	48143.60547
1028	0046	 	109940.16406
1029	0041	 	49968.39062
1030	0044	 	93202.71094
1031	0015	 	38694.82812
1032	0013	 	15846.94141
1033	0029	 	31668.37500
1034	0008	 	23827.47852
1035	0041	 	81586.29688
2001	0010	 	22120.31641
2002	0021	 	35793.84375
2003	0017	 	24180.84180
2005	0036	 	38355.58594
2006	0012	 	26758.17188
2007	0030	 	155062.07812
2008	0020	 	67841.61719
2009	0026	 	102275.76562
2010	0034	 	42764.97266
2011	0032	 	94989.36719
2012	0032	 	63443.10156
2013	0045	 	86318.17188
2014	0033	 	82911.00781
2015	0023	 	141699.42188
2016	0019	 	39062.18359
2017	0020	 	44664.28906
2018	0024	 	31541.67773
2019	0019	 	29271.47266
2020	0023	 	39999.70703
2021	0042	 	44607.05859
2022	0019	 	65111.47656
2023	0021	 	52692.47266
2024	0028	 	79474.57812
2025	0044	 	54999.39453
2026	0021	 	37534.26172
2027	0036	 	52924.27734
2028	0053	 	118922.46094
2029	0035	 	51942.50000
2030	0034	 	101268.91406
2031	0016	 	41915.23828
2032	0016	 	18200.26953
2033	0015	 	20761.23047
2034	0012	 	6693.53467
2035	0041	 	91881.53125
