Source Node	Dest Node	Inverse Sum of Streamline Lenght	Streamline Count	Average Length	
2008	2007	72.9045	5654	81.9722	
1029	1024	73.2610	4975	72.6425	
2009	51	73.6318	5654	96.9184	
2009	53	74.0662	2250	35.2588	
2025	2002	74.5107	4402	59.3259	
2034	2029	75.1366	6468	86.4448	
1026	1023	76.2018	4930	66.2143	
1010	53	76.2782	1987	34.7228	
2030	53	77.5615	3087	40.0650	
2031	2024	78.3535	2729	44.9635	
1015	1003	78.3962	8559	109.4695	
1030	1019	78.4898	937	12.8603	
2028	1017	79.8058	7609	95.9211	
2028	2015	80.3417	11579	144.4086	
2013	1025	80.7493	434	6.7994	
2033	51	81.4185	2761	34.8392	
1034	12	82.0705	1258	15.5737	
1016	10	82.0888	660	13.8390	
1026	50	82.2109	3184	38.8328	
1024	1009	83.0674	8980	108.6985	
1015	12	83.3189	4692	72.4656	
2025	1017	86.0599	2219	36.9236	
2003	50	86.5682	2800	32.5890	
2010	51	86.7388	5204	60.3740	
1016	1009	86.8024	1261	15.3506	
1021	17	87.0766	4446	58.2623	
2005	1010	87.8534	6963	79.4511	
2023	1017	88.0602	740	18.4742	
2030	2009	88.1299	1585	19.5653	
1022	50	89.1665	7968	89.4959	
1028	1008	89.5121	11072	124.3012	
2007	54	89.9259	2088	23.7837	
2035	2011	90.2974	7997	90.2587	
1023	11	91.5271	5956	65.5458	
2007	51	91.5949	4174	50.4456	
2023	1002	91.8861	798	9.7224	
1033	53	92.6612	16870	182.5042	
2035	50	92.9650	946	12.0931	
1023	26	93.7067	6129	65.8777	
2022	1017	93.8538	9132	97.7527	
2005	51	94.1552	9575	102.2731	
1024	1015	95.5858	9936	104.9112	
2002	1023	95.6068	516	10.4683	
58	54	96.9708	2150	23.1941	
2015	53	97.7442	4144	42.7544	
2018	2008	98.5411	8946	91.1614	
58	53	98.6015	8696	96.3630	
1035	1028	99.1530	5547	56.3059	
2003	1003	104.6185	10085	96.5139	
1017	50	105.1473	7603	74.6784	
1014	12	106.7534	1175	38.0861	
2002	1028	106.8314	863	11.8616	
1030	1009	109.6914	3393	43.2794	
2028	11	110.4466	8317	79.8853	
2020	49	113.9276	6829	60.1094	
2030	2013	114.1659	12816	113.3476	
2017	1024	115.1982	7090	108.7808	
1007	53	116.5082	19445	167.5200	
1021	1007	116.5717	11384	101.7382	
50	10	120.2580	8376	76.9644	
1026	1025	121.4926	14158	117.4500	
2024	50	124.1496	6780	55.0221	
2008	2003	124.4294	11286	91.5497	
2003	49	125.3551	6959	55.9390	
1021	1010	125.7490	5335	45.0580	
2020	2008	126.8834	16472	130.0620	
1018	12	127.8169	3573	32.4836	
2017	1029	128.2434	7387	77.6070	
26	17	133.5476	10496	80.2777	
1008	1003	134.8430	13298	99.4880	
1015	1013	140.1775	15367	110.2392	
2012	1014	140.4248	3674	26.4641	
1030	1007	140.8839	3779	36.5171	
2035	11	145.2330	802	5.6754	
1035	11	145.9005	774	7.2389	
2018	2015	146.4287	16594	114.1793	
2028	2025	150.1759	13818	93.5852	
2018	2012	150.7166	1467	12.6599	
2028	1003	152.5869	14927	98.0247	
1026	11	155.8690	2586	20.2177	
2015	51	158.6460	12379	94.3868	
2025	1021	160.7854	782	7.0640	
1022	1001	162.9795	14521	89.7810	
1008	1007	163.0239	8740	57.1335	
2018	2001	163.4165	15598	95.6396	
2024	51	166.0020	8765	53.1523	
2034	51	169.1701	8271	49.5695	
2026	50	170.0402	1781	11.7737	
1013	17	170.5113	4164	42.2704	
2009	54	175.4728	4134	23.6251	
2022	2008	175.4741	12838	74.2923	
1007	10	175.5951	10781	62.9315	
2017	50	175.9117	8089	46.6124	
1033	1021	176.7634	19364	111.1134	
1029	1010	177.5957	13553	76.6511	
2025	53	178.0752	5996	43.7250	
53	51	180.2615	3606	23.7188	
2030	2011	182.2492	18655	104.3360	
1007	18	183.3892	959	9.8087	
1031	12	187.2463	7736	41.7623	
1029	1017	187.2689	959	13.1108	
1030	12	188.4399	2564	22.3578	
2002	1026	188.7724	5382	32.4545	
1002	26	189.2966	8745	46.8768	
1035	10	190.1506	2162	16.8038	
2032	2012	191.8356	564	3.1564	
2002	58	193.4324	9047	47.6322	
2025	52	196.3507	15993	81.9841	
2035	2001	198.3260	13939	72.1293	
1030	1018	200.3320	17060	91.6313	
2025	1013	202.7996	1555	9.7718	
1025	10	203.3501	11589	57.1089	
1027	10	204.5433	13333	68.9860	
2025	50	207.9662	9438	46.6149	
2028	1019	214.1936	18741	88.7315	
2017	1022	217.5161	10760	97.1437	
1033	10	217.9872	13297	61.2862	
53	17	220.3816	24304	123.6282	
1025	1002	222.4224	16957	76.8440	
1022	13	223.5716	14106	63.3904	
1021	1015	229.1145	24856	108.9255	
2019	51	239.9862	8490	35.8229	
2029	1025	244.8227	27479	131.5872	
2033	2007	247.6821	971	6.6102	
1010	1002	250.8515	16181	65.0180	
2021	1029	253.0332	37774	149.3531	
1003	12	263.3787	12305	47.9915	
1009	12	263.6337	27198	103.6470	
2025	51	264.4629	19962	76.2967	
2012	2006	279.3244	1605	6.5061	
2021	53	280.4914	16343	60.8558	
2028	1024	283.4613	28859	102.0542	
2018	51	286.7211	7725	28.3218	
2017	1028	286.8013	8517	62.8860	
1017	11	287.2776	11868	41.6482	
2014	51	287.5226	11359	44.9910	
1025	49	298.5500	30735	103.2909	
2015	2013	302.7726	34616	115.3712	
1015	1007	304.4943	11591	80.3090	
2022	52	307.9392	22904	75.4490	
2035	49	309.9568	6143	30.7195	
2011	1005	311.0208	5487	88.1261	
2009	2006	319.7372	2281	9.6743	
1033	17	323.5537	9904	31.7963	
2020	2015	323.5703	44351	137.7943	
1024	1001	324.3895	29914	92.4894	
1028	1010	328.9570	36940	114.1479	
1035	13	337.3268	2125	10.8175	
2014	1028	340.0129	10614	66.1623	
1030	1008	341.9312	26150	84.3124	
2010	1023	353.0966	554	2.4566	
2014	1035	354.2313	2354	8.1309	
2035	1014	357.3024	3846	13.0956	
1019	11	357.7772	13332	37.4179	
2010	1025	360.5938	14603	58.6247	
2025	2016	371.5039	11745	33.5428	
2028	1027	387.4077	36960	96.8884	
2025	2022	400.0643	1630	6.7205	
18	13	401.1912	4406	11.8750	
1009	1003	402.0302	47031	117.6608	
2030	2019	403.1809	2420	6.5913	
2032	1014	404.5783	1610	4.9767	
1033	12	406.6458	14464	35.7399	
2024	2009	413.1559	40560	98.9981	
2027	49	414.9560	24504	59.7021	
1022	12	421.0692	19958	50.7365	
1029	11	423.7617	21304	50.8722	
2024	52	427.7680	28100	66.0629	
1011	12	428.0515	42022	99.4182	
2024	1024	444.9815	44926	117.6904	
2009	2008	446.5018	21955	60.4496	
2028	2018	450.7127	29076	66.5253	
1022	11	451.2070	21381	47.8087	
2017	49	478.7619	25331	55.1864	
1014	50	480.1779	22045	46.8509	
1029	1007	492.3073	18803	40.7170	
2027	1028	494.2985	50347	102.3420	
1031	1024	495.8990	20267	46.5210	
1035	1026	500.9833	1808	6.9342	
1010	10	504.5730	1904	6.1868	
2025	1010	513.2490	4965	30.2911	
1012	18	516.8857	5729	12.4303	
2025	1023	522.0665	650	1.8743	
53	50	525.6749	21371	43.0883	
2026	1035	550.9472	3041	7.3618	
2027	1027	561.7905	53031	94.8567	
2015	2007	567.3410	12997	58.3829	
2023	1010	573.3815	4406	9.7501	
58	11	575.8027	4528	8.6294	
1024	12	576.2717	27879	48.6776	
2030	2029	580.9942	54654	94.7830	
2011	1029	585.7495	10382	72.1084	
2024	2015	593.3441	61560	105.5833	
1028	1025	596.3452	67359	114.0020	
1032	1028	601.4153	1854	4.5876	
2030	51	630.5966	24780	47.6013	
2026	1014	651.0308	3610	27.3173	
1026	26	664.5927	4507	9.7969	
1010	1005	667.9138	36637	57.0368	
2029	52	670.2080	53734	80.6583	
2024	1017	674.0741	71105	106.2773	
58	26	678.6276	6875	11.0183	
2013	1021	683.9728	3377	8.1600	
2003	51	686.9509	33067	48.3973	
1029	12	695.6451	44630	66.4116	
1021	12	704.4160	61480	88.0107	
2032	2028	706.3151	1125	2.3575	
58	49	712.3716	8106	12.4090	
1025	1022	728.9127	4944	7.3156	
2014	1032	735.0175	2091	5.8585	
1029	13	754.9761	55083	73.9392	
2005	1025	761.4733	43849	126.4622	
18	10	767.4489	18544	24.9684	
2024	2017	768.8826	9251	21.1244	
1032	1027	795.2701	1309	2.0941	
1027	1014	811.1979	5206	8.8136	
2029	49	814.3154	51673	64.0170	
2017	1025	824.7938	59039	77.6676	
2030	2008	830.3490	48487	90.7657	
1024	11	834.9896	40136	48.3112	
2028	1014	841.4655	60198	73.3033	
2025	49	881.7620	51574	59.8634	
2011	1013	885.9739	6029	8.2744	
2010	53	916.5865	3644	25.9226	
2011	51	918.0717	88928	98.6661	
2013	51	920.3347	85542	96.0537	
1034	1031	933.5403	1087	1.4186	
54	49	935.5614	22061	23.9303	
2022	49	938.4293	58099	62.7965	
2021	1021	950.5702	9399	103.7454	
2015	2011	960.0750	62508	118.9381	
2032	1032	976.2296	1044	1.4331	
2030	2018	978.2299	9566	40.5907	
2012	50	987.9261	26494	29.6064	
1031	1001	1001.3046	42701	53.4881	
2029	1029	1006.0966	17340	114.1216	
2032	2027	1021.4957	2416	3.4468	
58	52	1038.6100	9194	11.4945	
54	52	1063.8657	8438	9.1609	
2016	2010	1077.5029	7200	16.4960	
1019	12	1079.0485	41529	38.9498	
26	10	1079.8575	8510	9.9479	
50	26	1091.3773	14393	17.9296	
26	11	1096.2714	2135	6.8399	
2035	2019	1114.2852	3032	2.9962	
2031	2001	1117.0983	13303	36.0947	
1008	12	1129.9812	82870	73.4595	
2035	2026	1138.5646	2277	7.2603	
2026	58	1159.3239	6598	11.8950	
2012	54	1163.6996	7631	6.8401	
1028	1018	1182.6184	75800	64.7209	
2013	53	1185.4380	18902	39.2239	
2005	1013	1194.9768	6182	9.1368	
2029	2024	1241.9677	75236	62.8947	
2005	1021	1269.3552	4343	8.5151	
2029	2021	1290.9615	23619	19.8878	
1009	1008	1291.9539	72283	60.6411	
1035	1033	1313.1958	15366	23.0770	
2013	1005	1326.1808	6292	8.5637	
1024	1017	1340.3192	6079	14.2124	
1033	1009	1349.2633	8878	13.6595	
1030	1012	1376.2228	10930	10.4145	
1031	1015	1382.9446	4212	16.3767	
18	12	1385.3248	5686	6.3357	
51	49	1404.2300	26375	19.4129	
26	12	1411.0236	5116	12.2120	
2028	50	1432.2396	52737	38.4669	
2021	51	1449.7330	127745	89.1643	
1010	17	1450.3036	6528	12.7158	
1035	1006	1504.4009	4772	4.0688	
2025	1029	1506.6169	40454	91.1524	
1035	1031	1584.4485	9489	18.7537	
1016	1010	1587.7234	16221	19.7655	
2022	51	1588.6211	96417	62.0172	
2024	2008	1630.1846	131615	82.0930	
2035	2033	1635.3104	11698	14.2836	
58	51	1640.8312	6210	14.2785	
26	13	1657.3033	10863	8.7475	
1033	1006	1658.4019	7187	11.7025	
2023	1028	1665.2209	6924	12.0706	
50	11	1666.8085	24122	17.6560	
2025	1005	1681.3085	5484	33.2997	
2028	2024	1681.8555	11183	37.1258	
2021	1013	1723.7972	7111	25.2569	
2035	2014	1727.2312	9548	10.4806	
2026	1002	1734.2812	9958	13.3552	
1028	1024	1739.0927	53886	61.9508	
2025	2021	1781.0649	6241	20.3339	
1011	1005	1790.3936	8240	18.2983	
2023	2002	1799.3440	11751	17.1035	
2027	2014	1811.0646	9166	5.5928	
2028	1026	1843.8291	15861	36.2900	
2024	49	1845.6323	122767	67.0128	
2026	2002	1918.3173	21631	30.0980	
2027	50	1919.8802	76427	41.0826	
2018	2003	1924.3446	26622	39.6321	
1012	26	1981.2261	7001	6.0275	
1029	1021	1985.9518	39057	20.5898	
1022	10	2014.5289	108631	54.3417	
1033	1030	2023.9878	9395	6.9855	
1032	1014	2024.7191	10015	8.1987	
1035	1014	2032.0066	5630	4.5282	
1035	58	2053.7959	6897	4.0743	
51	50	2087.6050	7546	10.1285	
1020	12	2097.9521	44634	25.5802	
1028	11	2109.0242	90900	44.3977	
49	10	2112.6855	35751	72.2809	
2033	2006	2199.0876	7283	8.5756	
1012	11	2200.9656	54101	29.4347	
2012	58	2211.7500	10944	14.1365	
12	10	2235.3513	36772	21.0819	
2016	2006	2273.8076	9528	9.3051	
2028	51	2289.8855	111794	49.4649	
1026	1002	2328.8694	28111	26.3644	
2023	2010	2339.7317	37167	28.3352	
1025	1021	2340.4993	8405	10.3534	
1033	1007	2342.9939	18829	22.2247	
1023	1010	2344.6443	27099	25.4203	
1016	1006	2393.6514	13068	13.9877	
2020	51	2453.4045	70690	32.8215	
2013	2005	2471.2661	15788	13.7951	
2033	2009	2532.1582	6335	3.8597	
1030	1024	2562.9668	11699	37.4889	
2033	2015	2603.7366	8207	5.0383	
1033	18	2663.1697	27613	16.8320	
2025	2023	2668.3357	37170	43.2889	
2005	1029	2677.6687	32502	107.1630	
1027	12	2793.6655	114284	42.0936	
2027	51	2795.0432	133338	48.4702	
1023	1002	2805.6106	35890	28.8044	
1025	1023	2885.5046	32127	32.2911	
58	50	2888.9163	8084	5.8823	
52	49	2890.4866	23349	11.5897	
1027	11	2927.8767	115041	40.0619	
1007	17	2934.2205	46555	24.4610	
2027	2012	2944.7368	10071	5.7422	
2031	2029	2950.5547	53630	33.9527	
1022	1017	2987.7568	27117	13.7677	
52	50	3002.7251	20084	9.2831	
1028	1017	3034.2664	17281	15.0131	
2007	53	3052.3098	42554	19.5718	
2034	2022	3078.3171	8115	5.1320	
54	51	3087.5530	9612	5.1057	
1015	1008	3128.2126	63230	42.8650	
2033	2030	3163.4443	11268	5.8364	
2022	2017	3177.1570	28268	13.6667	
1015	1011	3187.1628	16145	68.9178	
2029	51	3240.6184	244489	77.7576	
2028	49	3314.1655	190159	58.0643	
1029	10	3322.0635	209659	64.2240	
1028	12	3611.1755	185311	52.0811	
1012	1006	3667.7878	8848	3.4659	
1014	26	3681.5754	23367	8.4164	
2035	2031	3692.3979	13817	11.4073	
1027	1012	3699.7166	20296	11.1107	
2016	2013	3778.0259	13563	11.3086	
18	17	3872.7751	14012	11.2614	
2027	2024	3874.2549	32937	34.2905	
1027	1019	3912.3918	16021	20.0396	
2021	1005	3929.7627	35908	100.8689	
2029	2005	4047.0137	16196	11.2915	
2028	2014	4057.0095	20214	10.9693	
1016	1013	4106.9663	26956	14.0129	
2028	2017	4135.1489	9788	5.6848	
1008	1001	4221.4819	70156	37.1126	
2017	1017	4334.7104	131424	72.9187	
2033	54	4349.4136	15746	13.8219	
1033	1015	4422.6558	10383	3.9987	
2020	2012	4445.4639	16212	5.6876	
2014	50	4446.5327	117419	28.6356	
1029	1022	4464.1968	16093	10.4517	
1020	1012	4548.9087	15061	8.2105	
1014	11	4793.1299	97125	23.0873	
13	10	4861.3535	37467	10.9937	
2032	2014	4861.7588	15480	3.8073	
1028	10	4862.8745	294983	61.0354	
2027	2003	4904.3027	18996	10.1226	
2034	2031	4963.3965	10446	7.6184	
2011	2005	5008.3188	19843	13.5668	
1013	1005	5009.4878	14810	12.2494	
13	11	5024.5010	25157	6.6781	
2028	2003	5074.5913	39671	26.6968	
2030	2012	5194.1104	24031	6.7626	
1035	1022	5199.1113	11981	5.7096	
2034	2030	5409.5078	10165	4.9374	
1028	1014	5503.8394	27464	13.1006	
1030	1022	5653.6499	12032	3.4816	
1033	1012	5661.4937	12691	3.7557	
1011	1009	5704.1196	53952	50.2134	
2035	58	5710.8511	13612	5.4007	
12	11	5754.4453	13328	4.7114	
2027	2019	5822.1704	17531	5.3881	
1030	1001	5923.5864	22962	7.9198	
1024	10	5934.9883	333291	56.4864	
1035	1024	6051.7231	11680	5.8275	
1025	1013	6066.2988	12357	7.9637	
1035	18	6069.8555	21970	7.3437	
2035	2034	6193.1128	12057	8.7878	
1019	1012	6237.8872	24077	7.9651	
1029	1011	6250.0532	65980	46.7780	
2029	2022	6576.8306	153709	52.3849	
54	53	6739.8398	24471	8.2078	
2030	2022	6865.8999	18397	7.9049	
1027	1003	6894.5273	68491	38.3246	
2014	58	6912.7100	54071	15.0058	
2035	1035	7123.8838	20938	3.9876	
2025	2017	7269.7217	30657	7.9081	
1034	1022	7347.3853	12801	2.3477	
2026	2014	7453.8257	15373	4.1930	
1035	1034	7573.2988	10855	4.6387	
1034	1030	7606.5078	29778	12.7634	
1029	1005	7626.9219	27871	6.9281	
1028	1003	7666.8838	126188	32.8562	
17	10	7744.3223	85689	34.2831	
2030	2024	7810.1348	17457	5.3598	
1020	1019	7814.4233	25614	6.6764	
1013	1010	7891.3115	28218	11.9976	
1035	1020	7922.0264	18447	9.2910	
2035	2020	7948.7671	25739	10.8721	
2035	54	7984.3433	23429	5.5179	
1024	1018	8187.0015	16290	8.7995	
2029	2011	8223.7725	36500	34.4920	
1031	1008	8469.7002	50190	22.0456	
2013	2010	8791.1572	21524	4.0686	
1027	1020	8846.1494	31469	10.7858	
2026	1026	8861.5771	23437	5.0582	
53	49	8894.9424	80412	24.4661	
1025	1017	9532.8008	36624	7.3095	
2006	54	9579.1084	40432	11.2342	
1021	1011	9683.1406	43862	9.3207	
1031	1029	9692.6826	62921	28.2724	
2010	1010	9786.2939	44065	6.5825	
1018	1003	9821.6201	180979	43.8023	
2035	2022	10055.0957	22217	4.2073	
1028	1027	10105.1436	45099	20.3681	
1012	12	10176.5283	105952	17.9272	
2025	2013	10209.0693	21458	4.5626	
2011	2009	10367.2725	34569	35.2851	
2028	2027	10466.5645	49544	22.8945	
2014	1026	10858.3799	33905	20.8910	
1016	1007	10888.1396	25987	8.1733	
2035	2030	11289.1738	52666	27.3700	
1006	17	11365.3633	69924	19.3008	
2035	2024	11501.2686	20952	2.6669	
1031	1022	11751.0068	38643	14.3126	
2012	51	11760.3184	142521	20.2503	
2033	2012	11784.8438	37593	3.7629	
1020	1018	12013.6230	33316	6.9982	
1031	1030	12089.8438	50108	19.8373	
2006	53	12290.7568	39249	7.9659	
52	51	12312.8691	51960	6.7905	
1015	1001	12609.5059	61084	17.1893	
2015	2001	12770.7051	44691	7.7004	
2021	2011	12786.9775	87871	12.7351	
2028	2023	12799.3154	66340	26.4875	
2024	2003	13215.6064	80060	26.8046	
1011	1007	13232.2520	110619	41.5315	
2013	2011	13257.4385	52559	15.5654	
1013	1011	13513.3555	39154	5.5822	
2024	2018	13596.5391	38789	9.6158	
1016	17	13702.2256	64591	9.3604	
1006	18	13796.8389	44676	4.8638	
2023	1023	14387.3701	25663	3.1566	
11	10	14635.9199	128626	14.1332	
2008	2001	14937.4912	26769	8.9376	
2007	2006	14947.0127	29667	8.7655	
13	12	14996.7139	63767	7.4728	
1035	26	15187.1670	32168	4.6209	
50	49	16092.4326	108706	13.4753	
1014	1012	16154.0254	49150	8.1444	
1035	1018	16371.7480	29505	4.4844	
2005	1005	16535.7305	60639	41.9923	
2011	2007	16768.6113	157202	31.5887	
2002	1002	16856.2422	53803	5.1393	
2028	2026	16890.1211	31937	3.2649	
1035	1030	16949.8984	68504	15.5828	
2020	2019	17211.9844	56613	8.1552	
2031	2022	17289.8691	61928	9.7577	
2023	2017	17630.8691	42344	8.1058	
1011	1008	17825.8008	94783	21.6927	
2030	2001	17922.6152	52930	7.5288	
2013	1013	17982.4766	54983	7.3016	
1024	1003	18014.5391	144140	34.0363	
2025	2010	18180.8633	86249	21.7073	
2035	2018	18183.9180	36816	8.3223	
2028	1028	18327.7070	1299364	85.9295	
1028	1023	18343.4375	57861	34.4636	
1029	1025	18354.5391	79656	8.2858	
2016	2007	18379.9746	46259	10.6809	
2025	1025	18694.1250	241702	84.7872	
2029	2025	18943.0176	72450	7.5396	
1026	1014	19046.0254	44724	4.4562	
1023	1017	19167.0664	34702	4.3880	
2016	53	19362.7578	75617	7.3065	
1007	1006	19430.1660	40449	5.6514	
1028	1026	19462.9453	46446	5.4644	
2027	2018	19968.4219	84379	18.8467	
1027	1018	20111.7676	73191	19.7067	
1035	1012	20648.0078	72392	8.6410	
2031	2030	20699.7129	48637	8.3147	
2031	2008	21291.6016	76873	21.0191	
1025	1010	21296.6406	106540	24.0177	
2014	2012	21544.2070	66728	4.7910	
2035	51	21604.6797	110693	9.6425	
2020	2018	21742.0625	70015	8.9482	
2027	2020	22453.4727	62450	7.6735	
2011	2008	22950.0215	66144	12.2982	
1024	1022	23484.4160	105953	15.4840	
2021	2013	23818.6973	146116	14.7512	
1021	1005	24339.0879	137225	10.7411	
2015	2008	24377.6230	157232	31.0307	
2035	2012	24642.3086	61459	6.5929	
2028	2002	24785.0371	97114	12.1796	
2024	2022	24943.8672	87336	9.4495	
1029	1008	25635.9727	309496	40.8493	
2013	2007	25712.8867	82531	14.9406	
2021	2005	26644.2266	143846	8.9670	
1035	12	26666.3457	114280	8.6073	
1030	1015	27593.0527	104624	18.2687	
2029	2008	27919.7305	195154	42.4501	
1025	1005	28129.5527	45879	4.8564	
2025	2005	28758.1836	66545	9.3975	
1021	1013	29879.3145	146097	11.3995	
2019	2012	32106.3770	96663	6.7383	
1028	1002	33522.3164	76519	6.5427	
1013	1007	37254.4453	117465	17.1322	
2014	1014	43787.5039	160455	16.0226	
1015	1009	44841.7148	126059	11.0453	
2030	2015	47611.2930	105305	4.9535	
1009	1007	54409.2539	136622	6.5832	
2009	2007	62239.7227	171085	12.4727	
2015	2009	65576.0000	163250	11.1761	

Node	Degree	Surface Area	Strength
0010	0056	 	51625.09766
0011	0043	 	44011.81641
0012	0047	 	78090.25781
0013	0039	 	28507.02148
0017	0045	 	42384.43750
0018	0028	 	29735.41406
0026	0041	 	29097.27148
0049	0056	 	43181.66797
0050	0060	 	38181.64453
0051	0055	 	73274.03125
0052	0039	 	22156.55273
0053	0046	 	54806.60547
0054	0037	 	35468.70703
0058	0035	 	26091.20508
1001	0011	 	24319.70703
1002	0018	 	58075.25000
1003	0019	 	43662.46875
1005	0027	 	91442.65625
1006	0020	 	53850.97266
1007	0044	 	142356.98438
1008	0031	 	62727.90234
1009	0038	 	108690.33594
1010	0045	 	47962.69141
1011	0040	 	72112.82031
1012	0033	 	77010.76562
1013	0040	 	126228.53125
1014	0030	 	100866.00781
1015	0041	 	98177.17969
1016	0022	 	32906.40234
1017	0017	 	42089.88672
1018	0015	 	68046.03906
1019	0013	 	19727.73438
1020	0015	 	43345.76562
1021	0036	 	72830.05469
1022	0027	 	65293.10156
1023	0024	 	61254.52734
1024	0028	 	70836.09375
1025	0049	 	112128.27344
1026	0019	 	64276.19141
1027	0027	 	62170.42578
1028	0047	 	134222.29688
1029	0049	 	86488.50781
1030	0024	 	82929.62500
1031	0017	 	47632.59375
1032	0009	 	5220.44922
1033	0040	 	22809.84766
1034	0013	 	23563.57031
1035	0047	 	146564.09375
2001	0014	 	47199.18750
2002	0015	 	46107.71094
2003	0032	 	26452.21094
2005	0029	 	89749.51562
2006	0017	 	41927.70312
2007	0035	 	142366.28125
2008	0026	 	115000.23438
2009	0031	 	142426.96875
2010	0034	 	42160.79688
2011	0036	 	93469.11719
2012	0023	 	119609.89062
2013	0037	 	110947.27344
2014	0036	 	109330.68750
2015	0038	 	156509.39062
2016	0027	 	45399.09375
2017	0021	 	39692.15625
2018	0018	 	77725.53125
2019	0010	 	56908.55078
2020	0018	 	77077.58594
2021	0034	 	75265.41406
2022	0027	 	75630.03125
2023	0021	 	54157.64062
2024	0038	 	85165.96875
2025	0052	 	113988.81250
2026	0018	 	40606.08984
2027	0023	 	79587.85156
2028	0051	 	110815.35938
2029	0045	 	78176.21875
2030	0038	 	130037.28125
2031	0012	 	72187.53125
2032	0009	 	8164.31934
2033	0024	 	28648.02539
2034	0009	 	19888.76562
2035	0056	 	143051.57812
