Source Node	Dest Node	Inverse Sum of Streamline Lenght	Streamline Count	Average Length	
2033	50	18.8664	1395	74.0453	
1006	12	18.8677	3316	176.2579	
2022	11	19.0011	1981	104.4167	
2023	2022	19.0450	1133	59.5946	
2027	2010	19.1610	2076	109.7249	
2033	53	19.2268	506	34.1587	
2024	12	19.5584	2484	127.1139	
1035	1015	19.6293	1956	104.5304	
1027	1016	19.6601	4077	208.3565	
2031	2015	19.7073	1368	69.4943	
2035	2007	19.7509	400	20.3524	
2026	53	19.9990	1421	71.7034	
2011	1005	20.0092	2568	151.3482	
53	12	20.0415	3146	157.2141	
2014	54	20.0795	535	28.8352	
1032	50	20.2395	1567	77.5038	
2025	2020	20.4860	2924	142.7516	
1030	1020	20.5496	243	12.6684	
2011	53	20.7000	1659	81.4815	
1007	11	20.7752	1618	78.7574	
2014	52	20.8326	635	31.2985	
2013	2012	21.0809	2683	127.4041	
1027	1022	21.5874	2158	100.9936	
1025	51	21.6254	2944	140.6130	
2015	2012	21.7304	2612	120.5385	
2029	1013	21.9934	2525	115.2707	
1015	53	22.1106	4105	185.7369	
2025	1022	22.2333	592	31.6503	
1010	13	22.2485	1649	74.5515	
2011	1013	22.4945	1140	64.8605	
1021	1016	22.5962	812	37.5095	
1025	1006	23.0065	2010	89.4604	
1032	13	23.3951	1593	68.2154	
2020	1018	23.5961	2908	123.4636	
1005	17	23.7336	1823	78.6978	
1027	1015	23.9360	3481	146.1565	
2034	51	24.3152	1237	51.1839	
2029	11	24.7198	2622	106.1385	
2021	2012	24.7342	3218	130.1578	
1023	26	24.7387	1768	72.1372	
1030	49	24.7823	4782	193.9890	
1025	1016	25.0179	1213	55.9900	
2024	53	25.5446	2355	92.2186	
2010	1005	26.1982	1602	62.1657	
2028	13	26.8601	2812	104.8314	
1016	10	27.0762	417	24.1009	
1035	1021	27.4041	2631	98.1001	
2035	2013	28.4343	2481	87.5922	
2027	1020	28.4738	3153	112.2683	
1033	11	28.6735	1904	66.7037	
1009	53	28.7823	5344	185.7259	
2002	58	29.8808	1128	43.6779	
2030	12	30.0814	6968	232.9978	
1018	1009	30.1998	4674	157.9365	
1012	50	30.3072	1914	63.2627	
2010	13	30.4334	2745	90.4932	
1012	52	30.7035	1679	54.9869	
1018	1008	30.8900	4167	136.6134	
1020	51	31.5377	3018	97.3891	
1020	49	31.6204	4059	128.9980	
2025	2015	31.6734	2947	94.5055	
1025	18	32.0780	3095	97.0881	
1035	1016	32.0808	1365	43.9791	
1008	13	32.4697	3599	111.6202	
1028	26	32.5968	1206	37.9437	
2016	51	32.6118	2896	89.2588	
1016	12	32.7140	4884	149.4363	
1030	10	32.7141	2016	62.1167	
51	18	33.1216	5973	181.6243	
2019	49	33.6278	2243	67.1078	
2018	50	33.7464	1359	40.7769	
1018	50	33.8175	3676	108.8354	
1033	1013	33.9530	2964	88.0535	
2014	26	34.0782	1951	57.8472	
1035	1001	34.0786	2208	65.9030	
2028	2019	34.1099	1945	57.1449	
2033	49	34.2373	2069	60.6005	
1032	1012	34.3360	1942	59.3583	
2030	50	34.5136	3217	102.9929	
17	12	34.6693	2661	104.2860	
2010	12	34.7189	2804	81.1208	
1011	1010	34.9841	2482	71.3980	
2013	52	35.4669	3721	105.6882	
1018	49	36.0059	4593	128.3224	
2014	10	36.3696	890	25.3509	
2027	2025	36.3884	4588	126.5327	
1014	10	36.5687	1465	45.2911	
2027	2023	36.7713	3447	93.9737	
2002	1028	36.8952	1690	46.4533	
1033	26	37.0487	2362	63.9576	
2033	58	37.1163	2308	62.8058	
2029	10	37.3569	4465	121.4738	
1015	1007	37.4845	4578	127.7064	
2026	26	37.7504	358	10.1094	
1033	53	37.8070	7156	189.3319	
2035	2025	38.2044	3623	96.6427	
2015	49	38.7062	2541	65.8269	
2005	1011	39.4529	5618	143.1580	
1026	11	40.0412	921	23.7599	
2027	2008	40.6864	4030	99.3945	
1027	1007	41.1107	8876	218.9013	
2002	10	41.6943	2342	56.3067	
2026	1002	43.7643	280	7.5680	
2014	49	44.3622	1419	38.3919	
49	11	45.8682	3789	84.2114	
2010	2002	45.9447	2726	62.6692	
1029	1009	45.9614	5529	122.4902	
1018	10	46.1038	3421	75.0103	
1030	13	46.2772	2497	53.9637	
2016	2011	46.3156	2989	64.9776	
1027	13	46.9310	2938	62.7103	
1028	50	47.1710	3112	68.0235	
1026	1010	47.6266	5151	109.5063	
2025	52	47.7857	4156	87.7225	
1022	1001	47.8793	3643	76.2625	
1016	1005	48.8659	3089	64.4420	
1027	1001	50.5014	6540	130.4704	
1029	1003	51.1776	4139	88.0011	
2025	1005	51.2756	5110	100.9214	
1010	1006	51.7521	3832	75.1534	
2029	2021	52.0056	1296	26.1021	
2012	2011	52.3411	7117	136.1260	
2035	2008	53.8308	4832	91.3686	
1016	1009	54.1943	2205	57.3652	
2027	1027	55.2141	6175	112.0630	
2010	1029	55.8862	4597	82.4352	
2028	2010	56.8731	5683	101.5902	
1034	12	57.2486	4066	73.9254	
1010	12	57.6616	3696	64.7115	
1030	1008	58.3123	5854	101.9875	
2025	2007	58.8497	5021	89.1800	
2026	2025	58.9887	6150	105.8593	
2027	1018	59.4211	6932	117.5541	
2015	2005	61.7093	7663	124.5470	
1014	1002	62.7098	2560	42.1467	
2026	50	62.8543	741	13.4846	
1022	1015	62.9468	5362	85.9771	
2028	1014	63.2830	6326	102.0458	
2003	12	63.7338	6016	94.5427	
1022	11	63.7741	3504	55.0263	
2005	51	64.4251	7735	120.5201	
2023	1029	65.0337	4682	72.2120	
1028	1012	65.2359	3522	55.2101	
1016	18	65.3205	1671	26.8004	
2025	1011	65.8881	8203	124.8339	
1035	13	66.9236	974	16.0069	
2028	1017	67.2450	5368	99.6089	
2012	2001	67.7934	7603	112.6418	
2005	1010	68.0546	5132	78.9481	
2029	2012	68.0955	9466	139.1158	
2014	1028	68.8510	5877	85.5903	
1028	1010	69.5231	7235	104.6093	
1003	10	70.5364	4898	69.5017	
2010	2005	71.7086	5153	75.8711	
2034	2022	72.2316	244	3.4400	
51	13	72.4248	9451	149.0264	
2002	1026	73.0258	957	14.5413	
2029	2013	78.6767	3882	56.5028	
2011	1029	79.2376	5334	129.9490	
1015	1013	80.0039	9226	116.0108	
1012	10	80.2436	2859	40.6652	
1029	51	80.7816	12891	161.2618	
1027	1008	81.0330	11078	139.0181	
1021	1015	82.7306	9284	112.4365	
1009	17	83.2532	3901	51.2765	
58	13	83.3562	1606	19.6028	
1009	1001	83.8652	2468	29.7968	
2011	1011	84.1829	13560	161.3202	
2024	1017	85.2838	8638	111.2159	
2008	51	85.3009	7246	86.1522	
1018	51	85.8614	9166	107.3017	
1011	51	86.7164	13744	159.0507	
2030	2025	87.0594	7575	88.6352	
1029	1015	88.6421	10423	119.2567	
2031	2024	88.9766	3382	41.6370	
2009	54	90.0140	2404	27.4444	
58	54	91.0769	2360	26.9029	
1020	10	91.9982	6990	76.1702	
1012	49	92.3971	3991	51.9671	
2018	51	95.1558	3000	32.6964	
1024	1009	95.8399	12219	128.0104	
2022	2003	98.8019	6543	66.5909	
49	12	99.5765	14787	158.8574	
2012	1012	101.8845	4827	47.4356	
2030	2008	102.2645	4554	89.5120	
1025	1008	102.6591	7023	68.9831	
2030	2021	102.7895	11887	115.9997	
1030	1014	102.8061	9715	95.4350	
1022	1003	103.6193	6976	68.4752	
2013	49	105.3735	1268	20.9902	
1020	11	108.8452	5294	50.0407	
2024	1024	109.0826	12740	121.4149	
2028	1019	109.6031	12323	112.6221	
2017	1029	111.7848	1528	18.8428	
2010	10	112.5653	7065	63.4451	
1032	1019	112.6589	6535	58.1764	
1008	12	112.8215	11134	99.5885	
2035	2015	113.6614	12656	112.1384	
1035	17	113.6655	5797	51.8530	
2011	51	113.8306	11370	101.7541	
1019	10	114.0387	8016	70.5794	
53	52	114.4751	2729	29.5952	
2027	49	116.0723	7958	68.7977	
2023	1017	116.2587	3868	45.5027	
1029	1017	117.4585	276	13.4636	
1025	17	118.0087	5620	57.2163	
2011	1010	118.6716	10005	84.3691	
2009	49	119.1075	6991	58.7306	
1026	58	119.1272	1615	16.1006	
2022	2008	119.7458	4384	54.3223	
1018	1012	120.1084	691	6.1253	
2029	2003	122.2256	10319	84.9225	
2029	2007	122.3600	13022	109.4710	
2009	2006	124.0166	3007	26.8719	
2020	2001	125.7710	15092	120.3616	
2023	51	127.6196	11100	87.1307	
2007	1013	131.6637	6865	54.3459	
2009	51	133.1823	5503	51.5809	
49	13	133.2457	3906	75.9008	
2010	51	134.7712	8653	70.3197	
1032	11	134.9817	6371	47.3703	
1018	11	136.2775	6791	51.3650	
1031	12	136.4545	6717	49.7985	
58	11	136.7064	2084	15.3599	
1033	10	138.6492	8134	58.9720	
1019	1014	142.4155	6894	48.8235	
1026	1023	142.4710	10829	76.9774	
1014	58	143.2255	2128	19.1891	
1007	18	144.6653	2886	20.3555	
50	13	148.4980	5092	35.3397	
2028	1027	148.7261	16869	113.5926	
2025	2006	148.8265	11739	79.6273	
1022	1008	149.1444	10788	73.1802	
1033	1016	149.6562	7596	54.0168	
1035	1011	150.2175	14474	96.8083	
2025	1021	151.2115	17828	118.8628	
58	49	151.4733	1481	10.4678	
2027	51	153.3661	5746	37.6481	
1030	1021	154.3634	16492	108.0152	
2030	2005	154.4822	18822	122.1869	
2033	52	154.9896	8184	53.1285	
2025	54	155.1880	13046	85.6426	
1030	51	155.8128	32799	211.3495	
51	10	155.9321	25873	169.5074	
1032	12	156.4400	8682	55.6302	
1028	1019	156.7768	9347	59.7888	
2015	2003	156.9333	19620	125.4088	
1025	13	156.9549	13699	87.7144	
2027	11	158.5905	12493	79.6601	
2035	2021	159.2551	14329	90.0307	
2030	2024	159.7294	229	3.3164	
1012	11	161.7551	2157	23.0451	
1035	26	162.4101	2731	18.0610	
1013	1009	163.6475	7255	58.4457	
1028	49	164.3335	16107	98.4078	
1007	12	165.8683	13510	117.6680	
1002	26	166.9567	8215	50.7055	
1009	1006	168.4822	10600	64.7888	
2021	51	172.1393	15193	89.3195	
1033	17	174.3143	5798	37.9838	
1028	13	175.1475	12038	69.0328	
1029	1021	176.4943	6352	37.5480	
2005	1013	177.1713	4063	87.9642	
2027	12	179.8957	17640	98.2881	
1027	10	180.6273	13637	75.7195	
2025	50	181.1312	11486	74.1433	
1025	10	181.3210	13009	73.6988	
2027	2014	184.5384	889	5.4423	
2029	2001	184.8313	17362	94.1988	
2017	1023	185.0676	7821	55.4281	
2023	10	185.4475	11025	59.5896	
1029	1010	186.5061	14412	77.9523	
2008	2007	186.9094	14418	79.0116	
2034	2029	190.2118	17785	94.2132	
1028	51	195.0130	16944	87.3023	
1015	1003	197.0493	23559	119.8465	
1030	1013	197.4386	22735	116.2209	
2021	1013	197.8494	1061	16.7227	
2023	11	203.1934	9703	47.9220	
2025	11	208.5347	19523	93.7615	
1027	1024	209.3234	16242	79.1715	
1010	1002	211.0916	21885	104.5076	
2029	49	211.8429	14925	73.0133	
2003	50	212.0256	7468	35.7170	
2003	1028	212.4734	21922	103.3707	
2003	51	216.3688	10043	46.4926	
1007	53	217.4881	39988	183.9745	
2027	2015	217.5337	26951	124.3564	
1034	1024	220.1802	1029	14.5779	
1010	10	220.7139	6492	43.9186	
26	10	222.2317	1980	10.3960	
2035	2011	223.2856	21514	96.9450	
2003	10	224.6407	22634	101.0243	
2032	51	228.7325	10944	47.9810	
2014	1012	230.3406	8686	38.3539	
2028	52	232.1443	17742	76.6450	
1025	11	234.2618	11066	47.4400	
2027	2024	234.4698	10428	80.2977	
1029	1007	236.2056	16708	79.5344	
53	51	236.3029	10598	56.2303	
2013	53	237.7550	7080	34.0466	
1030	1018	238.2920	16687	113.1417	
1030	1025	240.0671	23249	98.9389	
2017	1022	247.0640	2890	13.0834	
1013	12	247.8475	26367	107.1648	
2030	2011	248.0901	29436	119.3712	
58	26	251.0648	4018	16.1421	
1009	1003	251.3438	33934	136.2663	
2018	2001	251.6195	27598	111.2576	
1029	1013	252.1225	11286	56.2521	
2032	2019	253.0667	12891	51.6835	
1027	1014	253.4991	2439	14.9593	
1009	10	257.2415	16107	62.8141	
1030	1006	257.7341	991	56.7150	
1024	1001	257.8266	24584	95.9005	
54	50	258.2112	10329	42.8534	
2025	1017	258.9174	2878	49.3984	
1010	1005	260.2693	18468	73.8651	
2017	1024	262.3224	17941	107.7784	
2015	2013	267.0141	30129	113.5145	
1014	1006	269.0741	1700	7.2000	
2020	49	270.3085	18310	68.4185	
2030	2019	270.4460	1797	7.0724	
2028	1018	277.3826	31397	113.7438	
1033	13	281.7856	12358	44.3012	
2028	12	281.8320	25985	92.4711	
2023	1028	285.4531	4160	37.7816	
2009	2003	285.5907	38961	136.5231	
2027	1028	287.5987	28105	98.3022	
1008	1007	288.1042	18981	71.1934	
2035	50	288.7959	4643	20.3971	
2028	2025	289.3434	33008	114.6207	
2035	2014	290.5922	5271	46.5575	
1007	10	295.3565	19785	68.3410	
2028	1020	296.4060	31034	105.7592	
2024	2020	298.9880	10270	40.3739	
1013	17	305.5561	10977	42.9455	
1024	12	308.5477	15538	52.0026	
2025	2002	309.5534	23591	79.3239	
2001	51	310.0187	26763	87.0528	
2035	2029	312.4719	31365	101.7336	
2028	2020	313.8217	23598	75.5356	
2029	1011	319.8137	48952	153.1549	
2015	51	319.8471	29059	93.0741	
53	50	321.8609	21394	82.0173	
2028	1024	325.2417	34490	106.3876	
2030	49	330.8906	22360	68.0482	
1019	50	333.6406	23128	69.4860	
1030	53	339.4395	61320	180.7996	
1030	1011	342.1932	36623	108.4046	
2020	2008	343.4442	37802	110.5219	
1021	12	346.0940	33084	96.5767	
1030	1022	352.1875	2094	36.5819	
2013	1010	357.4922	4948	18.5043	
2005	1021	359.3321	19918	131.0669	
1027	1009	359.5131	61302	173.4719	
1033	1014	362.2847	25580	75.1175	
2025	2011	366.2487	16252	45.2700	
17	11	366.4719	11896	38.6296	
1011	12	366.8555	39149	107.8059	
1029	11	367.6013	20627	56.4423	
1012	1006	370.5819	1148	4.1205	
18	13	373.0265	4320	12.8404	
1027	50	376.3333	26287	70.0437	
2021	1021	388.0923	1846	50.5662	
2020	2015	392.5528	50863	129.8472	
2023	1002	394.9207	2653	7.1110	
2012	50	403.4332	4155	14.0151	
2030	2013	408.9185	43811	108.2515	
2029	2015	410.7385	44206	109.9638	
2017	50	412.1736	20544	50.9713	
2013	51	412.2682	40707	101.1793	
1025	12	413.7615	33272	81.1292	
2017	1025	424.5014	3724	15.9336	
26	12	431.3125	1155	7.3388	
2029	2017	432.9261	2593	11.6007	
1021	1010	433.5329	27189	66.2754	
1017	10	436.4875	27050	62.5398	
2029	1021	438.1909	64993	148.6933	
58	52	439.7918	4086	12.4538	
1024	1015	441.5563	52868	120.4308	
2033	2007	443.8336	2686	14.4805	
1028	1025	449.8746	40478	91.4609	
2035	2001	450.8544	40741	92.9484	
1014	18	453.1690	3871	24.3048	
2017	11	454.0008	37413	82.6222	
1028	1020	467.8949	27865	59.8560	
2035	2006	469.0633	2237	11.2956	
52	13	474.3907	13514	30.6407	
1003	11	478.0206	20306	42.7777	
1010	53	486.1161	11683	30.4601	
2017	49	490.7521	28810	59.4573	
2022	49	491.3020	35183	71.9999	
1012	26	497.5945	1835	4.7645	
2029	1029	511.0281	44321	146.5596	
1034	1022	515.4320	1573	3.3810	
1018	1015	516.3475	67991	132.4098	
2025	53	529.0367	21714	43.5573	
2025	1029	529.7141	46995	114.1891	
1027	12	539.4900	26219	49.2682	
2028	2018	541.8227	36065	67.3149	
1018	1001	543.0819	66963	124.8257	
2025	49	544.6572	38019	71.9685	
2035	58	547.7025	1752	8.4023	
1014	13	547.7445	8516	27.2460	
2028	11	552.3299	45058	81.8353	
2033	51	554.0708	26319	48.4753	
2025	2016	554.8782	27579	51.6462	
2024	2008	555.9998	44622	82.2522	
1029	13	559.4543	47164	85.8118	
2022	52	564.0167	42108	74.9586	
2023	1010	564.4553	5975	11.2393	
2026	1014	573.2436	3775	12.8022	
2029	52	580.7150	47546	82.1027	
1022	13	591.1859	42316	71.8270	
1030	1029	592.5854	56993	97.7513	
2032	2012	602.3286	1841	5.2140	
1025	1002	603.8253	60241	100.8244	
1009	12	605.0836	43469	98.2993	
2024	50	610.8452	34446	57.8272	
2016	54	625.2879	13523	23.1213	
2011	1021	625.5995	97866	156.4340	
54	51	628.9421	4376	11.2624	
2023	1025	635.0246	30683	58.0551	
54	52	649.6205	5250	9.6061	
1008	1003	668.8902	66159	99.4921	
2025	1023	676.3021	1670	4.0040	
2012	2006	691.3295	2738	5.3980	
2031	51	693.1033	26608	40.5682	
1032	1028	697.4421	1074	4.1777	
1019	11	701.6705	28475	41.4102	
2009	53	710.7730	21770	30.9019	
2005	1029	723.0956	31151	123.7816	
1028	1018	725.8971	50195	69.5776	
2018	2008	735.4321	78874	107.7648	
2029	1005	755.9895	4417	72.9468	
2016	2010	764.7202	5387	12.1717	
54	49	781.2849	17295	22.4130	
2029	2024	786.5139	55757	72.6687	
1027	11	792.8575	34339	45.1100	
1018	12	801.1769	38228	48.7857	
26	11	804.3728	1627	7.4033	
2010	49	808.1290	8656	17.2240	
2030	51	812.7781	45915	62.0163	
2030	53	813.8022	32616	40.9686	
18	10	819.7389	22240	29.0058	
1019	12	849.5359	35706	43.2547	
50	26	863.2286	17963	21.0745	
2025	10	869.9562	90577	104.8555	
2013	1005	882.8839	4520	29.2022	
2010	53	899.8484	3879	20.8783	
2033	2009	909.3234	4959	9.1190	
26	13	924.3472	6344	10.3642	
1024	13	925.1440	66290	71.8084	
1030	12	925.4644	46314	53.1541	
51	49	927.0992	18896	23.8643	
1032	1027	930.5521	5873	23.3363	
2032	2028	935.6044	1762	5.5132	
1029	1024	941.3600	52444	56.6287	
2024	51	945.1649	50706	56.6690	
2015	53	949.2021	39681	42.7512	
2032	50	949.4627	42611	45.0348	
2031	2001	955.7978	23738	39.2426	
2002	1023	987.1339	7811	8.3553	
2015	2007	998.0004	5805	15.7367	
2025	51	999.7697	78982	80.9868	
1022	10	1009.2282	70276	70.0185	
1035	18	1015.4040	3729	6.6930	
2020	2012	1019.8827	3555	4.5928	
1016	1010	1022.1144	18358	25.5552	
2024	2017	1025.0670	2846	6.9088	
1035	1033	1043.0436	21467	26.8380	
2029	1025	1064.0521	7287	45.4610	
1014	50	1067.3826	55841	54.0895	
2014	1026	1081.1655	6572	10.3570	
1026	26	1110.2915	5970	10.5023	
1009	1008	1113.0535	62296	57.1611	
1029	10	1120.7107	74701	67.3961	
2024	11	1123.5685	92882	83.0501	
1017	11	1129.4625	49518	44.3715	
1035	1006	1143.5934	7828	13.9590	
12	10	1171.3453	21597	20.2024	
1033	1015	1174.3744	2943	24.4908	
1033	12	1194.4406	51688	47.0540	
2018	2015	1202.3202	147109	122.9004	
1022	12	1204.5710	71028	59.6926	
2035	2019	1206.6633	5806	5.6980	
2030	2029	1219.4423	121104	100.9133	
1024	1008	1238.7480	106233	86.2774	
51	12	1272.0792	237833	192.8799	
18	12	1368.4910	9279	17.3113	
1012	12	1383.1125	29539	27.2821	
2024	52	1415.1702	102049	72.3248	
2010	1025	1421.0492	6999	39.6433	
1031	1024	1427.9185	90146	65.0640	
1025	1022	1435.6453	5113	4.0260	
2008	2003	1436.8386	147581	103.4180	
2021	1005	1455.4288	4937	6.0288	
1033	1030	1470.7087	4121	14.9689	
1007	17	1483.5200	22217	31.2789	
1024	11	1493.6613	76490	51.5062	
2025	2021	1528.5774	5250	10.1265	
2014	51	1564.0811	58846	38.0749	
1035	1031	1593.9449	16327	32.2923	
2028	49	1613.8383	101922	63.6023	
2017	1028	1694.7994	18745	51.5699	
2028	10	1707.7158	165566	97.3777	
2025	2022	1719.2832	8157	7.2463	
2013	1021	1739.2316	18053	66.0932	
2025	1010	1752.9270	8512	30.6101	
1022	1017	1753.8257	11381	11.8389	
2010	1023	1756.0836	3816	3.7837	
2028	2017	1763.2650	7174	17.9810	
1031	1015	1794.5917	22521	52.5067	
1020	12	1853.7362	53147	33.6221	
58	51	1895.3739	6629	8.8677	
2028	50	1900.1565	74277	40.1030	
1028	11	1928.1052	82861	43.7670	
2019	50	1931.2167	74618	38.8665	
1028	10	1978.3264	132624	67.4679	
58	50	1988.7245	8128	8.0330	
2012	58	1993.2842	5847	4.2689	
2022	51	2027.3448	123575	61.4543	
2018	2003	2036.7251	13149	26.9310	
1028	12	2042.9667	109429	54.0845	
2033	2006	2070.7288	6822	6.1683	
13	10	2109.5898	18864	10.9180	
1013	1005	2145.3459	46805	36.9823	
2035	2024	2149.6953	7132	14.6793	
2027	2020	2218.0093	7040	12.0524	
1027	1019	2252.6045	29634	40.2988	
2015	2011	2259.2837	22548	93.9093	
2005	1025	2280.3594	7527	45.3328	
1029	12	2300.4141	176243	79.0732	
2032	2027	2322.5049	6561	7.9870	
2034	2031	2326.6682	13063	14.2794	
2016	2006	2338.5120	24061	18.2361	
50	11	2349.9905	66890	32.5639	
2026	2002	2403.6218	19145	25.0596	
2022	2017	2405.1477	15036	11.0560	
1033	18	2413.0049	35613	16.7649	
1024	10	2423.2351	166070	68.8750	
1033	1009	2452.2869	7021	8.6831	
2019	51	2502.0000	97738	39.5745	
2007	54	2505.2227	24446	16.6658	
1023	1010	2519.3232	18312	15.1685	
1035	1020	2524.6125	10517	8.5491	
2033	2015	2556.4653	7238	4.4364	
2016	2013	2595.3582	12721	8.1891	
1033	1007	2596.0972	9921	12.9490	
1025	1013	2616.2607	8520	6.7304	
52	50	2618.3318	22795	17.9164	
2031	2029	2667.5525	40502	36.8182	
2023	2010	2677.0168	11533	14.6099	
2020	51	2723.8921	68398	29.1108	
1008	1001	2744.5708	30913	41.3792	
2009	2008	2806.4543	189447	69.7683	
2024	49	2810.7639	191965	69.1930	
2006	53	2835.8550	13013	15.9822	
2029	51	2876.0466	222006	79.9536	
1028	1017	2882.2327	13986	10.4152	
52	49	2886.2649	24623	10.3193	
1026	1002	2895.2644	28988	20.5246	
1023	1002	2900.0195	35436	33.2638	
2027	50	2950.7800	118381	40.9749	
1028	1014	2959.6470	7838	5.6844	
1010	17	3044.5188	24066	22.3323	
2020	50	3091.2493	135302	44.3985	
2027	2019	3162.8940	19444	30.2078	
2035	2034	3179.1257	9396	7.3229	
2016	53	3184.3481	27489	17.3852	
1006	17	3243.1987	24904	22.2961	
2027	2012	3254.9878	16840	14.3455	
1027	1003	3278.9214	36683	43.2239	
2007	53	3362.2244	48079	25.4658	
2035	2031	3370.2290	44400	35.6954	
17	10	3387.6890	32630	23.2020	
2008	2001	3448.3313	11314	9.7759	
1035	1014	3460.9375	21695	22.5602	
2028	51	3463.2900	187096	54.3988	
1020	1012	3483.0840	13059	7.6322	
2027	2003	3485.0969	19945	34.1055	
2028	2024	3584.1697	21014	38.8773	
2023	2002	3609.1111	42666	29.4449	
2025	2023	3687.6560	79941	35.3103	
2033	2030	3698.5688	6074	2.6648	
2030	2012	3719.4077	14480	17.0660	
1020	1019	3741.3115	11644	14.2487	
2035	2020	3748.0286	20417	27.8403	
1032	1014	3763.2256	18769	6.4554	
12	11	3779.0251	9614	6.2606	
1027	1012	3865.0459	23252	27.4692	
49	10	3919.2046	96879	82.5791	
2013	2005	3951.3176	92491	36.9367	
2025	2013	3959.5090	13739	11.5612	
1016	1006	4071.8340	37498	19.3599	
2035	2033	4084.9241	55358	22.2655	
2013	1013	4229.3203	17038	25.8180	
2002	1002	4349.6416	29757	8.0256	
1025	1023	4357.0010	72497	33.9014	
2032	2014	4443.0659	17838	5.4670	
54	53	4470.4434	19725	10.0075	
1024	1017	4521.4106	48976	17.8161	
13	11	4531.9731	25535	8.6902	
1014	12	4546.3115	40614	31.7338	
1035	1022	4639.7725	12023	6.2003	
2035	2022	4689.8799	22692	20.0523	
2034	2030	4723.0273	15997	7.3794	
1014	11	4728.7515	84421	20.1054	
2024	2018	4749.0649	32900	21.8200	
1016	17	4790.0908	24448	12.5534	
1030	1024	4799.7119	36955	81.4669	
51	50	4864.6929	24279	47.8748	
2020	2018	4971.0127	14518	5.3065	
1016	1013	4971.0469	31876	22.0216	
1028	1024	5008.2036	68563	47.8847	
2033	54	5015.3271	35091	16.9121	
2020	2019	5281.2705	13523	4.6434	
1028	1003	5315.4326	100475	32.1463	
1007	1006	5342.0557	29353	12.8607	
2026	58	5354.1602	15669	6.4344	
2027	2018	5614.2993	19908	11.4233	
2007	2006	5623.3828	17414	6.3783	
2028	1028	5634.3076	474959	93.6890	
1031	1001	5708.2363	39041	36.3823	
53	49	5726.3794	68431	22.0400	
2006	54	5945.9941	31870	10.3254	
1034	1031	6034.4761	16652	5.2337	
2033	2012	6109.4399	15317	7.2774	
18	17	6120.0205	37390	15.3878	
2011	2005	6173.3081	28566	10.9752	
1011	1005	6282.0898	15259	5.7908	
1027	1020	6297.6064	42458	25.8997	
1018	1003	6306.3306	51897	30.9777	
2025	1025	6346.9175	21310	34.0655	
2028	2003	6416.5098	93422	30.1370	
1015	1008	6431.2549	44323	41.9933	
1035	1024	6561.6348	21446	12.7510	
2028	2014	6658.3560	22621	6.9340	
2014	50	6710.5957	154937	26.0864	
1019	1012	6836.7422	43684	28.2101	
2012	51	6918.8286	77587	23.0955	
2035	2030	7011.9824	54439	52.0241	
2028	2023	7123.9966	25729	15.3656	
2030	2001	7387.8442	28751	7.3844	
2031	2008	7417.9370	71989	32.9036	
1031	1029	7442.9067	99202	33.8969	
1025	1017	7560.6816	26118	10.7035	
1031	1030	7567.7300	65877	38.1719	
2029	2011	7761.0332	122762	48.9295	
1033	1006	7783.7642	20711	4.5103	
1035	12	7871.3882	57613	18.2974	
2026	1026	7882.0845	32449	5.5051	
1035	1030	7890.4033	61040	36.1820	
2031	2030	7910.4883	48521	19.9767	
1027	1018	7958.3945	28141	18.1364	
1025	1021	8093.0181	24138	5.5740	
1034	1030	8211.5322	20624	6.8196	
2010	1010	8218.2402	48693	8.7100	
1013	1010	8391.7559	31446	16.1047	
1014	26	8643.5430	36082	8.5129	
1011	1009	8765.3320	66361	67.2844	
1015	1011	8766.2949	25705	40.5784	
1033	1012	8975.6904	26979	15.4584	
1028	1023	9334.4414	33501	21.3019	
1011	1007	9363.7129	99405	45.3274	
2035	54	9373.0781	18969	5.5864	
2035	51	9390.8262	61603	11.8791	
1006	18	9452.7236	26392	5.7578	
1028	1027	9551.0752	117601	42.0943	
2029	2005	9872.9014	23400	9.1022	
1029	1011	9946.1504	24748	12.3446	
1035	1034	10144.5723	21568	6.3093	
2019	2012	10155.8730	50768	15.4365	
2013	2010	10293.3730	29572	6.3179	
2014	58	10541.3779	31712	6.1671	
2013	2011	10822.7578	63440	20.9542	
1024	1018	10876.5293	46495	39.6787	
2029	2022	11065.2920	88277	38.4146	
2035	2018	11280.9502	21499	4.5074	
1020	1018	11531.9434	41799	9.7830	
13	12	11535.0547	50737	7.5246	
1021	1011	11586.3018	53922	7.1285	
2029	2008	12283.6260	169814	41.1913	
1030	1001	12361.6211	56292	10.2191	
2024	2003	12365.0527	161676	37.9701	
2005	1005	12480.4043	31340	23.0507	
2015	2008	12480.5273	110199	50.0554	
1025	1005	12549.3857	30055	5.3885	
2035	2012	12562.0439	61346	14.5194	
1023	1017	12624.3545	40987	21.3659	
11	10	12763.3701	116139	14.4425	
52	51	12811.0518	59821	7.4132	
2015	2001	12851.6641	34218	5.6777	
2011	2008	13071.6562	52512	21.0171	
2023	2017	13194.6162	68938	21.0360	
1011	1008	13413.6309	46548	9.8027	
1029	1005	13532.1650	32278	7.0537	
2031	2022	13578.0449	61011	14.7947	
1035	1012	13611.3945	71400	15.5311	
1029	1025	13744.7754	49949	6.8721	
2029	2025	13790.8457	72307	12.9511	
2017	1017	13930.3271	90092	64.0969	
1030	1012	14140.9043	49225	13.2884	
